# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Rhizophydium_sp._JEL0838.sorted_shovill.fasta -o Rhizophydium_sp._JEL0838.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/977983_28/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Fragmented	scaffold_29	64925	78852	257.5	486
EOG092C00WD	Complete	scaffold_2	39921	46450	1070.0	1193
EOG092C02J3	Complete	scaffold_224	1264	14491	880.3	1015
EOG092C038B	Complete	scaffold_1	380336	386297	372.3	477
EOG092C03KT	Missing
EOG092C07CA	Complete	scaffold_4	121897	134579	514.0	532
EOG092C08KH	Complete	scaffold_58	52365	55654	917.6	793
EOG092C097K	Complete	scaffold_105	26505	38340	657.1	613
EOG092C0B3U	Missing
EOG092C0BAH	Complete	scaffold_3	212519	221682	721.2	655
EOG092C0BPW	Complete	scaffold_43	70383	81440	400.2	401
EOG092C0C5J	Fragmented	scaffold_229	11796	21452	686.5	510
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_461	1	3375	996.1	805
EOG092C0CZK	Complete	scaffold_88	40321	49493	228.7	585
EOG092C0F0X	Complete	scaffold_58	37078	40355	821.6	624
EOG092C0I1P	Complete	scaffold_16	28183	30446	649.9	514
EOG092C0JYF	Missing
EOG092C0K4D	Missing
EOG092C0KG1	Complete	scaffold_21	56859	59134	339.2	557
EOG092C0KYA	Complete	scaffold_1	112269	113206	163.5	249
EOG092C0N3X	Complete	scaffold_72	45645	47788	358.1	432
EOG092C0OA7	Complete	scaffold_39	35178	38112	150.9	405
EOG092C0P21	Complete	scaffold_203	7086	12365	919.4	651
EOG092C0QZM	Complete	scaffold_73	10635	15198	740.7	731
EOG092C0RGR	Complete	scaffold_102	29646	33345	612.9	575
EOG092C0ROF	Fragmented	scaffold_21	27064	38240	239.2	330
EOG092C0ST1	Complete	scaffold_10	72032	77615	1479.3	1067
EOG092C0TYK	Missing
EOG092C0U5S	Complete	scaffold_40	79755	83511	364.8	456
EOG092C0UR7	Fragmented	scaffold_25	42492	49188	263.5	294
EOG092C0VEN	Complete	scaffold_217	5521	8138	545.0	467
EOG092C0WBD	Fragmented	scaffold_384	1	6385	293.5	300
EOG092C0WZC	Fragmented	scaffold_39	17410	25587	299.9	325
EOG092C0XD0	Complete	scaffold_100	25846	37647	170.9	212
EOG092C0Y9M	Complete	scaffold_7	179331	183553	89.7	192
EOG092C0YZZ	Missing
EOG092C0ZT0	Missing
EOG092C11L7	Complete	scaffold_173	20964	24209	553.2	427
EOG092C11NN	Complete	scaffold_231	3097	4952	704.9	437
EOG092C121R	Complete	scaffold_90	33896	38023	371.5	506
EOG092C12O0	Fragmented	scaffold_61	32009	43680	549.9	362
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_313	3285	8267	1248.2	889
EOG092C1AHP	Complete	scaffold_46	42641	43943	118.5	326
EOG092C1F4W	Fragmented	scaffold_80	11600	22933	542.4	354
EOG092C1FRM	Missing
EOG092C1ILX	Missing
EOG092C1JHE	Missing
EOG092C1KCQ	Complete	scaffold_30	1101	8155	455.2	439
EOG092C1KNC	Missing
EOG092C1M1S	Complete	scaffold_84	28625	32140	336.4	327
EOG092C1O5L	Fragmented	scaffold_5	113080	119592	402.0	348
EOG092C1OUP	Fragmented	scaffold_165	24956	31502	203.8	311
EOG092C1PRY	Fragmented	scaffold_127	3056	9677	378.3	338
EOG092C1RXZ	Fragmented	scaffold_272	3950	14994	288.2	246
EOG092C1TLO	Complete	scaffold_167	1	3692	153.3	504
EOG092C1U6R	Fragmented	scaffold_93	13742	21767	437.6	237
EOG092C1UDO	Complete	scaffold_238	3654	5837	350.5	303
EOG092C1URX	Missing
EOG092C1VMQ	Fragmented	scaffold_100	7128	18629	314.2	263
EOG092C1VT8	Complete	scaffold_83	45718	48636	506.1	362
EOG092C1W1B	Complete	scaffold_1	21219	23203	624.3	469
EOG092C1WBG	Complete	scaffold_275	7486	9329	184.8	397
EOG092C1YG7	Complete	scaffold_80	3344	4555	371.1	281
EOG092C1ZRG	Missing
EOG092C20OL	Missing
EOG092C21L2	Missing
EOG092C221B	Missing
EOG092C22C1	Complete	scaffold_8	29665	35823	361.1	314
EOG092C236M	Fragmented	scaffold_163	24055	31610	320.4	275
EOG092C23X9	Complete	scaffold_82	26684	34276	405.5	337
EOG092C24CZ	Fragmented	scaffold_69	44929	51565	624.4	333
EOG092C24GU	Complete	scaffold_4	165681	172413	341.9	353
EOG092C27SX	Complete	scaffold_23	7615	9009	226.1	276
EOG092C28F5	Complete	scaffold_43	190	1419	460.6	263
EOG092C28I3	Complete	scaffold_20	65472	67749	673.9	519
EOG092C2D1V	Fragmented	scaffold_194	2488	11551	411.9	276
EOG092C2DPS	Fragmented	scaffold_13	66180	77304	136.8	222
EOG092C2GKC	Complete	scaffold_34	29210	30550	311.3	307
EOG092C2GWG	Missing
EOG092C2HER	Complete	scaffold_7	15232	16251	293.1	227
EOG092C2IFF	Missing
EOG092C2IG9	Missing
EOG092C2JLG	Missing
EOG092C2LSI	Missing
EOG092C2M8E	Missing
EOG092C2MTS	Fragmented	scaffold_48	29963	40877	108.9	156
EOG092C2OKO	Fragmented	scaffold_75	5947	12301	472.0	289
EOG092C2Q7B	Missing
EOG092C2Q7F	Fragmented	scaffold_27	94109	103636	384.0	341
EOG092C2RKX	Missing
EOG092C2S2R	Complete	scaffold_169	1779	3117	155.8	210
EOG092C2S9V	Complete	scaffold_121	8957	12697	418.2	358
EOG092C2SCC	Complete	scaffold_121	71	2796	607.9	342
EOG092C2SEF	Complete	scaffold_248	16215	17381	609.7	356
EOG092C2SKV	Missing
EOG092C2SMS	Fragmented	scaffold_218	9775	19507	125.5	140
EOG092C2TXG	Complete	scaffold_49	78110	79633	289.9	281
EOG092C2UIQ	Complete	scaffold_1	24335	30752	276.4	360
EOG092C2V3O	Complete	scaffold_50	44275	45995	292.8	268
EOG092C2VGW	Missing
EOG092C2VJL	Fragmented	scaffold_2	24964	33141	210.9	201
EOG092C2X60	Missing
EOG092C2X6U	Missing
EOG092C2YBO	Fragmented	scaffold_24	101395	107656	369.1	278
