# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Rhizophlyctis_rosea_JEL0764.dipspades_sorted.fasta -o Rhizophlyctis_rosea_JEL0764.dipspades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_22/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_41	68052	75894	595.4	722
EOG092C00WD	Complete	scaffold_523	16273	26959	1574.4	1119
EOG092C02J3	Complete	scaffold_122	44416	56434	1351.3	1137
EOG092C038B	Complete	scaffold_38	19639	33306	545.1	489
EOG092C03KT	Complete	scaffold_17	57698	68387	329.5	337
EOG092C07CA	Complete	scaffold_5	24243	29601	602.1	684
EOG092C08KH	Complete	scaffold_249	1624	7465	1258.9	876
EOG092C097K	Complete	scaffold_47	16448	20591	715.6	595
EOG092C0B3U	Fragmented	scaffold_249	17832	31049	374.4	425
EOG092C0BAH	Complete	scaffold_378	1	12684	979.1	778
EOG092C0BPW	Complete	scaffold_23	77012	85309	409.0	418
EOG092C0C5J	Complete	scaffold_8	167826	171111	964.3	729
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_539	8653	12794	1181.7	832
EOG092C0CZK	Fragmented	scaffold_868	1	7853	285.7	267
EOG092C0F0X	Complete	scaffold_30	92700	96507	914.0	708
EOG092C0I1P	Complete	scaffold_413	3254	9335	758.2	551
EOG092C0JYF	Complete	scaffold_237	19411	32822	387.2	596
EOG092C0K4D	Complete	scaffold_16	101811	105415	707.6	659
EOG092C0KG1	Complete	scaffold_820	12964	15622	396.8	533
EOG092C0KYA	Complete	scaffold_414	27484	29318	235.0	277
EOG092C0N3X	Complete	scaffold_58	21852	25608	483.2	589
EOG092C0OA7	Complete	scaffold_1	241313	246763	318.9	554
EOG092C0P21	Complete	scaffold_151	3537	11205	1108.7	778
EOG092C0QZM	Complete	scaffold_9	58583	62603	1029.8	791
EOG092C0RGR	Complete	scaffold_446	12691	16457	757.3	658
EOG092C0ROF	Complete	scaffold_934	9	5273	348.3	430
EOG092C0ST1	Complete	scaffold_423	22463	27240	823.7	531
EOG092C0TYK	Fragmented	scaffold_84	87720	94843	188.8	184
EOG092C0U5S	Complete	scaffold_123	54859	59170	502.1	555
EOG092C0UR7	Complete	scaffold_645	10825	14415	518.6	393
EOG092C0VEN	Complete	scaffold_612	4932	8816	516.6	476
EOG092C0WBD	Complete	scaffold_7	27191	29646	630.1	487
EOG092C0WZC	Complete	scaffold_81	53328	55810	467.8	387
EOG092C0XD0	Complete	scaffold_236	42509	44696	128.4	215
EOG092C0Y9M	Complete	scaffold_247	3362	5962	134.7	209
EOG092C0YZZ	Complete	scaffold_28	1	2388	309.4	426
EOG092C0ZT0	Complete	scaffold_164	20167	24903	485.0	444
EOG092C11L7	Complete	scaffold_405	9821	13942	609.2	439
EOG092C11NN	Complete	scaffold_63	71002	73318	937.2	529
EOG092C121R	Complete	scaffold_184	21685	25170	587.9	541
EOG092C12O0	Complete	scaffold_54	105010	107617	762.2	439
EOG092C12WO	Complete	scaffold_9	163738	167162	348.3	443
EOG092C19ZG	Complete	scaffold_15	1	4216	977.5	662
EOG092C1AHP	Fragmented	scaffold_594	1	2570	208.1	278
EOG092C1F4W	Complete	scaffold_49	65186	67379	926.8	458
EOG092C1FRM	Complete	scaffold_30	128033	139818	305.0	424
EOG092C1ILX	Duplicated	scaffold_225	28990	30977	141.5	185
EOG092C1ILX	Duplicated	scaffold_39	33449	39683	148.2	189
EOG092C1JHE	Complete	scaffold_247	5376	9806	174.0	228
EOG092C1KCQ	Fragmented	scaffold_102	46754	54773	472.8	370
EOG092C1KNC	Complete	scaffold_4	20414	22914	310.7	292
EOG092C1M1S	Complete	scaffold_4	868	3109	467.0	461
EOG092C1O5L	Complete	scaffold_476	14561	17611	616.8	503
EOG092C1OUP	Complete	scaffold_425	5910	15311	396.5	419
EOG092C1PRY	Complete	scaffold_141	60441	62560	552.8	412
EOG092C1RXZ	Complete	scaffold_787	1	4419	454.4	366
EOG092C1TLO	Complete	scaffold_399	34269	36531	191.7	292
EOG092C1U6R	Complete	scaffold_4	98263	100437	587.6	398
EOG092C1UDO	Complete	scaffold_757	9381	14325	494.1	383
EOG092C1URX	Complete	scaffold_25	110142	111897	618.2	366
EOG092C1VMQ	Complete	scaffold_19	135770	138294	459.7	372
EOG092C1VT8	Complete	scaffold_52	94322	97049	624.9	397
EOG092C1W1B	Complete	scaffold_56	2080	9077	680.5	433
EOG092C1WBG	Complete	scaffold_930	3475	5537	256.9	328
EOG092C1YG7	Fragmented	scaffold_113	3493	10177	330.9	249
EOG092C1ZRG	Complete	scaffold_417	1144	2790	380.4	272
EOG092C20OL	Complete	scaffold_2	107514	109750	228.0	231
EOG092C21L2	Complete	scaffold_103	44331	46239	649.4	410
EOG092C221B	Complete	scaffold_20	22602	28848	84.1	175
EOG092C22C1	Complete	scaffold_361	7648	9910	553.2	375
EOG092C236M	Complete	scaffold_261	24193	26624	523.6	436
EOG092C23X9	Complete	scaffold_48	113026	115044	581.1	400
EOG092C24CZ	Complete	scaffold_326	34009	36153	878.7	430
EOG092C24GU	Complete	scaffold_543	17908	25338	451.3	373
EOG092C27SX	Complete	scaffold_439	2864	9162	221.1	247
EOG092C28F5	Complete	scaffold_138	27125	28807	538.5	301
EOG092C28I3	Complete	scaffold_21	36992	45298	792.4	483
EOG092C2D1V	Complete	scaffold_54	43308	45186	661.3	432
EOG092C2DPS	Complete	scaffold_55	25696	27684	466.9	399
EOG092C2GKC	Complete	scaffold_67	95641	97588	501.4	364
EOG092C2GWG	Duplicated	scaffold_10	2832	4723	103.3	96
EOG092C2GWG	Duplicated	scaffold_1087	7394	8610	98.2	93
EOG092C2HER	Complete	scaffold_460	9186	10490	285.7	232
EOG092C2IFF	Complete	scaffold_119	25779	28821	455.7	349
EOG092C2IG9	Complete	scaffold_337	32564	35303	269.7	223
EOG092C2JLG	Complete	scaffold_1	121302	123502	269.6	234
EOG092C2LSI	Complete	scaffold_385	15389	17646	302.3	204
EOG092C2M8E	Fragmented	scaffold_16	59938	69875	78.1	99
EOG092C2MTS	Complete	scaffold_193	51028	52895	253.0	255
EOG092C2OKO	Complete	scaffold_143	16669	18741	617.4	338
EOG092C2Q7B	Fragmented	scaffold_43	105737	106982	129.7	123
EOG092C2Q7F	Complete	scaffold_158	19065	21180	631.2	443
EOG092C2RKX	Complete	scaffold_189	26899	28171	219.4	333
EOG092C2S2R	Complete	scaffold_9	172265	174435	182.3	282
EOG092C2S9V	Complete	scaffold_11	108242	109752	669.7	392
EOG092C2SCC	Complete	scaffold_762	7320	8788	605.9	340
EOG092C2SEF	Complete	scaffold_240	35189	38249	621.1	355
EOG092C2SKV	Complete	scaffold_40	100427	104722	359.2	292
EOG092C2SMS	Complete	scaffold_43	250	1962	201.7	199
EOG092C2TXG	Complete	scaffold_412	27695	30326	332.2	326
EOG092C2UIQ	Complete	scaffold_528	24075	26061	482.0	388
EOG092C2V3O	Complete	scaffold_679	1400	3513	579.7	348
EOG092C2VGW	Fragmented	scaffold_1112	1	1389	119.2	137
EOG092C2VJL	Complete	scaffold_16	42096	44333	461.8	318
EOG092C2X60	Complete	scaffold_2	124245	125543	82.6	134
EOG092C2X6U	Complete	scaffold_30	84982	87491	595.4	391
EOG092C2YBO	Complete	scaffold_104	71563	73063	454.6	306
EOG092C2Z4E	Complete	scaffold_135	30987	38325	204.5	240
EOG092C2ZCA	Missing
EOG092C317A	Complete	scaffold_14	103608	105138	399.9	296
EOG092C31ZS	Complete	scaffold_65	9810	19897	427.4	312
EOG092C330M	Complete	scaffold_645	5888	7782	394.4	297
EOG092C33JO	Complete	scaffold_523	10336	11970	360.2	302
EOG092C34FN	Complete	scaffold_50	26112	28830	307.7	236
EOG092C34KH	Complete	scaffold_272	32116	33845	348.4	312
EOG092C355W	Complete	scaffold_9	156744	160956	388.2	411
EOG092C35RK	Complete	scaffold_95	6759	9200	304.9	235
EOG092C35SR	Complete	scaffold_40	64756	71287	535.6	357
EOG092C36CW	Complete	scaffold_255	38671	40484	457.2	278
EOG092C36IX	Complete	scaffold_11	26804	28525	285.0	296
EOG092C36RH	Complete	scaffold_60	49277	50739	262.0	271
EOG092C3703	Fragmented	scaffold_183	15871	21699	251.4	193
EOG092C37AK	Complete	scaffold_52	61063	62786	424.6	282
EOG092C38HU	Complete	scaffold_358	27229	29128	364.7	308
EOG092C3D5H	Complete	scaffold_143	60810	63459	290.7	328
EOG092C3DT5	Complete	scaffold_167	60101	67407	285.1	329
EOG092C3DV0	Complete	scaffold_21	123865	125984	305.4	249
EOG092C3ENF	Complete	scaffold_132	47474	48793	301.6	225
EOG092C3F88	Complete	scaffold_40	111814	113841	252.6	285
EOG092C3GCF	Complete	scaffold_11	85860	87792	293.8	286
EOG092C3HLI	Complete	scaffold_568	58	4094	339.0	284
EOG092C3IJW	Complete	scaffold_141	31360	32863	431.4	287
EOG092C3JEN	Complete	scaffold_55	83543	84909	434.9	274
EOG092C3JIJ	Complete	scaffold_186	41719	45153	280.7	324
EOG092C3L9G	Missing
EOG092C3LZ4	Complete	scaffold_498	6454	9005	350.1	293
EOG092C3MKB	Complete	scaffold_55	33647	34858	275.2	257
EOG092C3MZF	Complete	scaffold_869	9511	12257	107.3	63
EOG092C3N1W	Complete	scaffold_402	13082	15261	354.3	385
EOG092C3ND9	Complete	scaffold_11	53998	55180	261.8	210
EOG092C3NTC	Complete	scaffold_41	20849	23229	125.4	215
EOG092C3NVX	Complete	scaffold_68	26696	35651	429.4	344
EOG092C3P8T	Complete	scaffold_1002	6318	7777	385.4	293
EOG092C3QQ6	Complete	scaffold_15	73258	74540	406.5	266
EOG092C3RZP	Complete	scaffold_160	62284	63801	248.2	245
EOG092C3SC6	Complete	scaffold_487	4490	6251	286.5	205
EOG092C3TX5	Complete	scaffold_90	15649	17772	118.7	159
EOG092C3VJP	Complete	scaffold_87	25372	28058	74.1	144
EOG092C3WW5	Fragmented	scaffold_40	1	1040	80.5	94
EOG092C3Z6E	Complete	scaffold_436	25938	27438	227.7	266
EOG092C3ZSC	Complete	scaffold_100	1492	2294	160.3	146
EOG092C40AW	Complete	scaffold_56	50126	51877	446.5	264
EOG092C410Y	Complete	scaffold_305	39198	40648	218.8	165
EOG092C42ZN	Fragmented	scaffold_251	1	2248	326.3	213
