# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Lobulomyces_angularis_JEL0522.sorted_shovill.fasta -o Lobulomyces_angularis_JEL0522.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_13/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_181	9452	20641	526.9	705
EOG092C00WD	Complete	scaffold_12	39470	55173	1310.6	1186
EOG092C02J3	Complete	scaffold_118	8159	14331	1156.1	1269
EOG092C038B	Complete	scaffold_94	10895	23615	403.0	471
EOG092C03KT	Complete	scaffold_108	523	1919	210.5	297
EOG092C07CA	Complete	scaffold_234	1	5087	500.1	552
EOG092C08KH	Complete	scaffold_95	26461	39103	1170.2	904
EOG092C097K	Complete	scaffold_4	45794	49530	497.9	485
EOG092C0B3U	Fragmented	scaffold_155	29318	37545	366.3	438
EOG092C0BAH	Complete	scaffold_151	33392	39359	765.8	760
EOG092C0BPW	Complete	scaffold_31	44011	55554	315.4	436
EOG092C0C5J	Complete	scaffold_345	11788	17935	1249.5	921
EOG092C0C7Z	Missing
EOG092C0CHR	Fragmented	scaffold_124	23251	35326	776.4	706
EOG092C0CZK	Complete	scaffold_275	9465	21522	359.6	682
EOG092C0F0X	Complete	scaffold_88	24788	28361	663.0	603
EOG092C0I1P	Fragmented	scaffold_251	20912	28867	480.5	352
EOG092C0JYF	Complete	scaffold_53	51557	59785	487.0	723
EOG092C0K4D	Complete	scaffold_585	3799	12281	635.7	665
EOG092C0KG1	Complete	scaffold_579	1864	8911	396.9	671
EOG092C0KYA	Complete	scaffold_1023	2206	3688	115.8	242
