# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Chytriomyces_hyalinus_ARG085.sorted_shovill.fasta -o Chytriomyces_hyalinus_ARG085.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978036_1/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_221	10328	15256	319.0	564
EOG092C00WD	Complete	scaffold_339	2848	18080	1632.3	1413
EOG092C02J3	Complete	scaffold_1	85493	91943	1331.2	1182
EOG092C038B	Complete	scaffold_38	8939	14804	530.1	632
EOG092C03KT	Complete	scaffold_87	25955	35440	428.7	613
EOG092C07CA	Complete	scaffold_145	29015	33098	400.7	572
EOG092C08KH	Complete	scaffold_2	146096	152393	1232.7	911
EOG092C097K	Complete	scaffold_147	37311	43028	736.1	609
EOG092C0B3U	Complete	scaffold_72	13127	23950	529.4	534
EOG092C0BAH	Complete	scaffold_5	81025	87553	751.8	769
EOG092C0BPW	Complete	scaffold_191	40427	44899	355.2	424
EOG092C0C5J	Complete	scaffold_476	7159	11626	1275.3	940
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_150	28111	31862	1190.5	826
EOG092C0CZK	Complete	scaffold_27	96820	102615	334.4	745
EOG092C0F0X	Fragmented	scaffold_2726	1	1192	422.5	277
EOG092C0I1P	Complete	scaffold_57	27420	37254	765.0	529
EOG092C0JYF	Duplicated	scaffold_871	2870	7780	521.1	764
EOG092C0JYF	Duplicated	scaffold_945	1759	6654	495.6	754
EOG092C0K4D	Complete	scaffold_237	12111	15505	683.7	643
EOG092C0KG1	Complete	scaffold_82	16040	23866	346.1	549
EOG092C0KYA	Complete	scaffold_277	7795	10466	287.1	367
EOG092C0N3X	Complete	scaffold_772	6638	10402	524.4	486
EOG092C0OA7	Fragmented	scaffold_1176	1066	6621	42.2	81
EOG092C0P21	Complete	scaffold_947	2908	6499	874.6	659
EOG092C0QZM	Complete	scaffold_177	23752	27267	783.3	717
EOG092C0RGR	Complete	scaffold_41	5235	9461	696.1	709
EOG092C0ROF	Duplicated	scaffold_1266	194	5108	316.1	385
EOG092C0ROF	Duplicated	scaffold_839	930	8905	317.7	333
EOG092C0ST1	Duplicated	scaffold_27	115781	121550	821.3	576
EOG092C0ST1	Duplicated	scaffold_363	5545	7799	876.6	519
EOG092C0TYK	Complete	scaffold_37	39786	42643	283.7	260
EOG092C0U5S	Complete	scaffold_44	64002	67916	399.6	525
EOG092C0UR7	Complete	scaffold_196	23697	27046	487.1	390
EOG092C0VEN	Complete	scaffold_1031	1057	4817	519.8	506
EOG092C0WBD	Complete	scaffold_126	29698	32175	607.7	484
EOG092C0WZC	Fragmented	scaffold_1200	1	6353	317.7	267
EOG092C0XD0	Complete	scaffold_214	2473	4976	224.1	266
EOG092C0Y9M	Complete	scaffold_504	3927	6810	96.0	242
EOG092C0YZZ	Complete	scaffold_455	1	1676	581.0	372
EOG092C0ZT0	Complete	scaffold_139	969	4055	427.1	439
EOG092C11L7	Complete	scaffold_122	36856	41606	578.9	440
EOG092C11NN	Complete	scaffold_37	57911	60344	927.3	529
EOG092C121R	Complete	scaffold_480	5808	8666	376.6	467
EOG092C12O0	Duplicated	scaffold_30	101391	103967	748.3	435
EOG092C12O0	Duplicated	scaffold_37	97845	100469	748.3	435
EOG092C12WO	Missing
