# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Rhizophydium_sp._JEL0829.spades_sorted.fasta -o Rhizophydium_sp._JEL0829.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_26/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_20	99204	103900	396.9	528
EOG092C00WD	Complete	scaffold_1	28490	35319	1449.8	1264
EOG092C02J3	Complete	scaffold_127	1880	12966	1155.3	1111
EOG092C038B	Complete	scaffold_34	40693	44079	473.0	470
EOG092C03KT	Complete	scaffold_133	20642	28727	350.9	569
EOG092C07CA	Complete	scaffold_59	41367	50058	531.7	560
EOG092C08KH	Complete	scaffold_17	131894	140256	811.9	704
EOG092C097K	Complete	scaffold_76	33751	37217	569.8	580
EOG092C0B3U	Complete	scaffold_26	21732	29565	377.9	524
EOG092C0BAH	Complete	scaffold_41	53831	67530	782.3	695
EOG092C0BPW	Complete	scaffold_62	11589	14126	367.6	382
EOG092C0C5J	Complete	scaffold_33	68556	71752	950.7	835
EOG092C0C7Z	Fragmented	scaffold_129	23155	30210	75.0	181
EOG092C0CHR	Complete	scaffold_14	32045	36408	887.9	761
EOG092C0CZK	Fragmented	scaffold_246	1	4539	48.6	217
EOG092C0F0X	Complete	scaffold_30	11033	14212	730.4	632
EOG092C0I1P	Complete	scaffold_17	34719	37200	667.4	496
EOG092C0JYF	Complete	scaffold_179	3964	16543	427.5	662
EOG092C0K4D	Fragmented	scaffold_8	55750	62913	384.0	386
EOG092C0KG1	Complete	scaffold_71	39354	41653	375.8	597
EOG092C0KYA	Missing
EOG092C0N3X	Complete	scaffold_21	109456	111857	410.9	416
EOG092C0OA7	Complete	scaffold_59	66667	70264	155.1	377
EOG092C0P21	Fragmented	scaffold_21	50339	61402	604.6	564
EOG092C0QZM	Complete	scaffold_54	32079	45096	642.2	736
EOG092C0RGR	Complete	scaffold_220	11085	12921	524.9	479
EOG092C0ROF	Complete	scaffold_37	4369	5855	238.4	334
EOG092C0ST1	Duplicated	scaffold_22	70343	72603	770.1	602
EOG092C0ST1	Duplicated	scaffold_67	16009	18149	775.9	527
EOG092C0TYK	Missing
EOG092C0U5S	Fragmented	scaffold_11	102119	112862	340.1	380
EOG092C0UR7	Fragmented	scaffold_79	26609	32905	348.4	365
EOG092C0VEN	Complete	scaffold_11	40409	52504	486.8	479
EOG092C0WBD	Complete	scaffold_90	1378	13321	492.2	422
EOG092C0WZC	Missing
EOG092C0XD0	Complete	scaffold_6	1974	4966	201.7	247
EOG092C0Y9M	Complete	scaffold_4	154187	159817	114.7	171
EOG092C0YZZ	Complete	scaffold_90	15406	25113	645.2	443
EOG092C0ZT0	Complete	scaffold_117	18178	28914	318.9	366
EOG092C11L7	Complete	scaffold_50	51876	54113	551.6	379
EOG092C11NN	Complete	scaffold_6	79903	81066	449.0	319
EOG092C121R	Complete	scaffold_66	1	10674	261.8	409
EOG092C12O0	Missing
EOG092C12WO	Complete	scaffold_189	6520	17504	197.7	457
EOG092C19ZG	Complete	scaffold_125	24240	30259	1077.7	874
EOG092C1AHP	Complete	scaffold_7	121363	127617	150.3	382
EOG092C1F4W	Complete	scaffold_49	18031	29682	725.1	423
EOG092C1FRM	Complete	scaffold_43	33048	35051	357.4	385
EOG092C1ILX	Complete	scaffold_22	1118	5518	168.5	207
EOG092C1JHE	Missing
EOG092C1KCQ	Fragmented	scaffold_99	25605	37400	290.3	327
EOG092C1KNC	Fragmented	scaffold_63	13958	21233	236.7	224
EOG092C1M1S	Complete	scaffold_5	91435	102812	297.2	321
EOG092C1O5L	Fragmented	scaffold_32	84228	93592	222.5	260
EOG092C1OUP	Missing
EOG092C1PRY	Fragmented	scaffold_5	63079	74656	354.3	275
EOG092C1RXZ	Complete	scaffold_241	5944	12432	311.8	364
EOG092C1TLO	Complete	scaffold_169	4631	16632	96.1	208
EOG092C1U6R	Fragmented	scaffold_13	47524	58633	368.6	273
EOG092C1UDO	Fragmented	scaffold_13	120174	131031	224.1	171
EOG092C1URX	Complete	scaffold_99	3422	10724	520.2	353
EOG092C1VMQ	Fragmented	scaffold_6	34932	46493	365.2	301
EOG092C1VT8	Complete	scaffold_3	192993	196549	500.6	353
EOG092C1W1B	Complete	scaffold_62	57365	59467	520.1	403
EOG092C1WBG	Complete	scaffold_129	16018	18180	219.5	383
EOG092C1YG7	Complete	scaffold_346	3362	4666	355.6	276
EOG092C1ZRG	Fragmented	scaffold_294	5874	8505	160.5	155
EOG092C20OL	Fragmented	scaffold_6	175538	181843	131.7	150
EOG092C21L2	Complete	scaffold_14	39049	42764	547.3	395
EOG092C221B	Missing
EOG092C22C1	Complete	scaffold_181	5806	14453	423.6	375
EOG092C236M	Fragmented	scaffold_62	21715	33398	288.3	309
EOG092C23X9	Complete	scaffold_21	83143	85075	496.1	401
EOG092C24CZ	Fragmented	scaffold_46	13614	25351	308.3	217
EOG092C24GU	Complete	scaffold_185	17420	19504	269.7	372
EOG092C27SX	Complete	scaffold_23	1139	3048	222.6	248
EOG092C28F5	Complete	scaffold_62	29413	30459	458.9	264
EOG092C28I3	Complete	scaffold_1	151495	160428	175.6	588
EOG092C2D1V	Complete	scaffold_16	101828	113670	421.5	359
EOG092C2DPS	Missing
EOG092C2GKC	Fragmented	scaffold_9	159625	171048	196.2	230
EOG092C2GWG	Complete	scaffold_5	126990	128559	76.6	80
EOG092C2HER	Complete	scaffold_3	51115	52180	259.5	232
EOG092C2IFF	Missing
EOG092C2IG9	Missing
EOG092C2JLG	Complete	scaffold_34	35817	41979	177.0	216
EOG092C2LSI	Fragmented	scaffold_9	150253	157660	210.3	168
EOG092C2M8E	Complete	scaffold_142	9765	20472	83.1	194
EOG092C2MTS	Complete	scaffold_12	160121	162945	262.4	284
EOG092C2OKO	Fragmented	scaffold_56	424	10841	356.9	236
EOG092C2Q7B	Fragmented	scaffold_4	8280	14187	123.1	112
EOG092C2Q7F	Fragmented	scaffold_36	55958	65800	277.7	261
EOG092C2RKX	Complete	scaffold_8	161044	162917	202.3	237
EOG092C2S2R	Complete	scaffold_215	15006	16446	128.3	222
EOG092C2S9V	Fragmented	scaffold_100	8989	18448	452.4	284
EOG092C2SCC	Complete	scaffold_100	18523	20937	431.2	323
EOG092C2SEF	Complete	scaffold_30	20230	21545	601.8	355
EOG092C2SKV	Fragmented	scaffold_14	149091	158669	215.2	260
EOG092C2SMS	Fragmented	scaffold_256	5924	11871	81.1	124
EOG092C2TXG	Complete	scaffold_56	55224	63928	177.4	305
EOG092C2UIQ	Complete	scaffold_207	2798	14275	250.2	597
EOG092C2V3O	Complete	scaffold_237	7429	13854	376.7	316
EOG092C2VGW	Missing
EOG092C2VJL	Complete	scaffold_3	127952	134249	417.4	317
EOG092C2X60	Missing
EOG092C2X6U	Fragmented	scaffold_43	1	7306	352.7	335
