# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Chytriomyces_hyalinus_ARG085.spades_sorted.fasta -o Chytriomyces_hyalinus_ARG085.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_1/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_203	10294	15222	319.0	564
EOG092C00WD	Complete	scaffold_126	3461	19815	1544.2	1413
EOG092C02J3	Complete	scaffold_22	85493	91943	1331.2	1182
EOG092C038B	Complete	scaffold_159	8903	14768	530.1	632
EOG092C03KT	Complete	scaffold_129	9911	19396	428.3	613
EOG092C07CA	Complete	scaffold_54	20666	24749	400.7	572
EOG092C08KH	Complete	scaffold_51	26329	32626	1232.7	911
EOG092C097K	Complete	scaffold_211	3195	8912	736.1	609
EOG092C0B3U	Complete	scaffold_72	93428	103778	529.4	534
EOG092C0BAH	Complete	scaffold_7	140928	147456	751.8	769
EOG092C0BPW	Complete	scaffold_144	15605	20077	355.2	424
EOG092C0C5J	Complete	scaffold_57	6466	10933	1275.3	940
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_1	20753	24504	1190.5	826
EOG092C0CZK	Complete	scaffold_14	47585	53380	334.4	745
EOG092C0F0X	Fragmented	scaffold_1288	1	3746	469.7	342
EOG092C0I1P	Complete	scaffold_31	2188	12004	765.4	529
EOG092C0JYF	Complete	scaffold_1206	1	4163	484.4	732
EOG092C0K4D	Complete	scaffold_75	12077	15471	683.7	643
EOG092C0KG1	Complete	scaffold_127	44615	52441	346.4	549
EOG092C0KYA	Complete	scaffold_241	24306	26977	287.1	367
EOG092C0N3X	Complete	scaffold_6	20569	24333	524.4	486
EOG092C0OA7	Fragmented	scaffold_1242	1	3983	119.0	206
EOG092C0P21	Missing
EOG092C0QZM	Complete	scaffold_178	20503	24018	783.3	717
EOG092C0RGR	Complete	scaffold_29	59391	63617	696.1	709
