# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Dinochytrium_kinnereticum_KLL_TL_06062013.spades_sorted.fasta -o Dinochytrium_kinnereticum_KLL_TL_06062013.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_33/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Fragmented	scaffold_135	3998	15565	360.1	430
EOG092C00WD	Complete	scaffold_230	10683	22404	1214.6	1065
EOG092C02J3	Complete	scaffold_8	95875	101116	1366.6	1193
EOG092C038B	Fragmented	scaffold_2	94823	103963	338.8	273
EOG092C03KT	Complete	scaffold_61	73188	76686	297.2	324
EOG092C07CA	Complete	scaffold_68	50872	55682	625.1	662
EOG092C08KH	Complete	scaffold_1135	1	4233	985.3	686
EOG092C097K	Complete	scaffold_279	19435	23501	679.3	601
EOG092C0B3U	Complete	scaffold_228	24248	27639	496.5	547
EOG092C0BAH	Complete	scaffold_62	21427	36007	802.0	722
EOG092C0BPW	Complete	scaffold_123	8833	17607	386.0	444
EOG092C0C5J	Complete	scaffold_5	170389	177544	885.5	803
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_20	39846	43997	1176.8	828
EOG092C0CZK	Complete	scaffold_103	47040	52351	368.5	575
EOG092C0F0X	Complete	scaffold_384	2062	10672	768.2	664
EOG092C0I1P	Complete	scaffold_597	4623	8250	874.3	541
EOG092C0JYF	Complete	scaffold_153	36667	45140	381.3	588
EOG092C0K4D	Complete	scaffold_249	9061	16829	543.2	671
EOG092C0KG1	Complete	scaffold_244	15705	18008	429.0	604
EOG092C0KYA	Complete	scaffold_49	32032	33564	230.5	295
EOG092C0N3X	Fragmented	scaffold_678	3746	6200	332.2	298
EOG092C0OA7	Complete	scaffold_247	10741	18393	335.8	463
EOG092C0P21	Complete	scaffold_106	9642	13788	1006.2	711
EOG092C0QZM	Missing
EOG092C0RGR	Complete	scaffold_1444	1	2564	435.9	435
EOG092C0ROF	Complete	scaffold_702	1504	8268	317.6	367
EOG092C0ST1	Duplicated	scaffold_177	33930	39520	858.2	574
EOG092C0ST1	Duplicated	scaffold_256	15838	18776	997.2	591
EOG092C0TYK	Complete	scaffold_31	49200	54643	282.9	266
EOG092C0U5S	Fragmented	scaffold_22	58194	66400	295.1	270
EOG092C0UR7	Complete	scaffold_53	37618	40718	500.9	411
EOG092C0VEN	Complete	scaffold_71	35869	39572	369.0	416
EOG092C0WBD	Complete	scaffold_37	25692	34374	331.9	349
EOG092C0WZC	Complete	scaffold_75	33153	35216	489.0	386
EOG092C0XD0	Complete	scaffold_107	1	7487	67.1	305
EOG092C0Y9M	Complete	scaffold_29	83570	85917	127.6	151
EOG092C0YZZ	Complete	scaffold_11	34302	37207	743.6	467
EOG092C0ZT0	Complete	scaffold_49	35748	41207	394.6	402
EOG092C11L7	Complete	scaffold_726	1990	7222	586.2	468
EOG092C11NN	Fragmented	scaffold_2549	1	1419	515.8	288
EOG092C121R	Complete	scaffold_169	23389	27065	580.2	608
EOG092C12O0	Complete	scaffold_2	126134	128876	748.9	438
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_11	100586	107233	1228.5	903
EOG092C1AHP	Complete	scaffold_25	49943	55289	249.8	410
EOG092C1F4W	Complete	scaffold_6	48868	51013	921.4	458
