# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Nowakowskiella_sp._JEL0407.dipspades.fasta -o Nowakowskiella_sp._JEL0407.dipspades -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_37/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Missing
EOG092C00WD	Complete	5_contig_77418_length	24521	32936	1368.3	1077
EOG092C02J3	Fragmented	330_contig_48149_length	15101	24852	362.7	458
EOG092C038B	Complete	300_contig_63609_length	11314	20841	471.0	569
EOG092C03KT	Complete	320_contig_52163_length	13571	25093	423.2	435
EOG092C07CA	Complete	115_contig_48851_length	12858	19496	641.4	741
EOG092C08KH	Missing
EOG092C097K	Complete	407_contig_21643_length	9864	18420	743.6	596
EOG092C0B3U	Complete	128_contig_60232_length	49033	51964	466.1	596
EOG092C0BAH	Missing
EOG092C0BPW	Missing
EOG092C0C5J	Complete	57_contig_48399_length	27864	32102	1036.1	864
EOG092C0C7Z	Complete	172_contig_60869_length	27201	34985	168.2	433
EOG092C0CHR	Complete	361_contig_31742_length	13023	17264	1176.1	824
EOG092C0CZK	Complete	424_contig_18543_length	8666	17257	467.2	601
EOG092C0F0X	Complete	190_contig_119264_length	8128	14398	867.5	676
EOG092C0I1P	Duplicated	5_contig_77418_length	63358	66205	845.4	553
EOG092C0I1P	Duplicated	83_contig_24877_length	1922	3793	758.8	416
EOG092C0JYF	Complete	293_contig_66263_length	36261	40428	401.4	765
EOG092C0K4D	Complete	97_contig_92648_length	1	9851	726.8	702
EOG092C0KG1	Complete	159_contig_117062_length	110011	112343	459.9	595
EOG092C0KYA	Complete	120_contig_97872_length	31697	33006	192.1	301
EOG092C0N3X	Missing
EOG092C0OA7	Complete	298_contig_64443_length	24151	28271	286.1	501
EOG092C0P21	Missing
EOG092C0QZM	Complete	412_contig_20963_length	1	3557	771.5	618
EOG092C0RGR	Complete	31_contig_37243_length	7834	11102	751.5	658
EOG092C0ROF	Complete	233_contig_66112_length	45532	51048	329.2	380
EOG092C0ST1	Duplicated	259_contig_24882_length	8400	15531	935.7	571
EOG092C0ST1	Duplicated	27_contig_130488_length	92192	96200	818.8	575
EOG092C0TYK	Complete	81_contig_121164_length	87290	89993	264.6	267
EOG092C0U5S	Complete	294_contig_65432_length	4208	15388	440.5	500
EOG092C0UR7	Fragmented	40_contig_47462_length	9749	19777	479.4	329
EOG092C0VEN	Complete	308_contig_59429_length	21038	24014	508.6	497
EOG092C0WBD	Complete	2_contig_281532_length	8205	10549	613.2	485
EOG092C0WZC	Missing
EOG092C0XD0	Complete	160_contig_42889_length	26447	29111	219.8	217
EOG092C0Y9M	Duplicated	35_contig_42143_length	28499	30742	102.4	151
EOG092C0Y9M	Duplicated	35_contig_42143_length	34803	37046	102.4	151
EOG092C0YZZ	Complete	377_contig_28301_length	24553	27305	756.6	488
EOG092C0ZT0	Complete	94_contig_61099_length	36684	40537	487.7	444
EOG092C11L7	Missing
EOG092C11NN	Complete	132_contig_34957_length	19464	21974	921.5	529
