# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Cladochytrium_tenue_C_tenue.sorted_shovill.fasta -o Cladochytrium_tenue_C_tenue.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_43/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Fragmented	scaffold_1565	382	4492	390.0	431
EOG092C00WD	Complete	scaffold_92	6684	14794	1325.3	1134
EOG092C02J3	Complete	scaffold_619	1	10558	1370.1	1111
EOG092C038B	Complete	scaffold_1310	1	5411	551.7	554
EOG092C03KT	Complete	scaffold_613	464	6445	387.0	512
EOG092C07CA	Complete	scaffold_193	9019	19260	767.4	813
EOG092C08KH	Complete	scaffold_363	1	11742	1212.7	876
EOG092C097K	Complete	scaffold_66	11782	16334	738.5	577
EOG092C0B3U	Missing
EOG092C0BAH	Complete	scaffold_1300	1	5533	866.6	729
EOG092C0BPW	Complete	scaffold_31	4479	10108	407.5	407
EOG092C0C5J	Fragmented	scaffold_2363	578	2585	749.5	488
EOG092C0C7Z	Fragmented	scaffold_1264	1	5714	91.5	160
EOG092C0CHR	Complete	scaffold_192	8662	12837	1177.8	829
EOG092C0CZK	Complete	scaffold_337	2045	15030	419.5	717
EOG092C0F0X	Complete	scaffold_384	4283	8179	912.2	697
EOG092C0I1P	Complete	scaffold_12	32580	36294	884.3	548
EOG092C0JYF	Complete	scaffold_108	16994	25044	446.4	651
EOG092C0K4D	Complete	scaffold_298	7612	15959	802.2	713
EOG092C0KG1	Complete	scaffold_462	7253	9830	442.7	596
EOG092C0KYA	Complete	scaffold_38	18094	20371	237.9	279
EOG092C0N3X	Complete	scaffold_695	1	4544	595.2	480
EOG092C0OA7	Complete	scaffold_1293	1	5420	355.6	531
EOG092C0P21	Complete	scaffold_595	1	4120	881.5	650
EOG092C0QZM	Complete	scaffold_720	6055	9309	629.1	591
EOG092C0RGR	Complete	scaffold_305	6454	10481	752.5	658
EOG092C0ROF	Complete	scaffold_2763	62	1477	335.1	339
EOG092C0ST1	Complete	scaffold_359	6278	14113	929.6	533
EOG092C0TYK	Complete	scaffold_964	2742	5249	267.3	262
EOG092C0U5S	Complete	scaffold_60	9384	13971	415.9	533
EOG092C0UR7	Complete	scaffold_83	13786	20984	428.8	384
EOG092C0VEN	Complete	scaffold_641	1	10300	543.2	513
EOG092C0WBD	Complete	scaffold_784	1416	8734	582.3	467
EOG092C0WZC	Complete	scaffold_2249	330	2519	457.3	388
EOG092C0XD0	Complete	scaffold_107	8376	11021	217.1	249
EOG092C0Y9M	Complete	scaffold_241	16919	17524	63.6	81
EOG092C0YZZ	Complete	scaffold_278	2150	5707	744.7	478
EOG092C0ZT0	Complete	scaffold_242	6180	11047	487.2	438
EOG092C11L7	Complete	scaffold_837	1	4916	608.4	440
EOG092C11NN	Complete	scaffold_149	6298	8838	938.9	529
EOG092C121R	Complete	scaffold_117	13893	17158	600.3	531
EOG092C12O0	Complete	scaffold_1527	568	3303	758.4	436
EOG092C12WO	Fragmented	scaffold_419	6679	13511	254.3	318
EOG092C19ZG	Complete	scaffold_212	6684	13230	1244.0	896
EOG092C1AHP	Complete	scaffold_23	7462	17042	235.9	527
EOG092C1F4W	Complete	scaffold_2320	75	2664	836.6	418
EOG092C1FRM	Complete	scaffold_1282	2931	5608	345.9	352
EOG092C1ILX	Missing
EOG092C1JHE	Complete	scaffold_218	76	4037	164.8	206
EOG092C1KCQ	Complete	scaffold_269	13499	16522	594.4	442
EOG092C1KNC	Complete	scaffold_1489	203	2626	257.7	268
EOG092C1M1S	Complete	scaffold_324	8421	15345	449.8	434
EOG092C1O5L	Complete	scaffold_2117	1	3019	502.7	419
EOG092C1OUP	Complete	scaffold_91	2075	12561	513.6	451
EOG092C1PRY	Complete	scaffold_2264	1	2595	553.2	414
EOG092C1RXZ	Complete	scaffold_806	1	7835	481.8	421
EOG092C1TLO	Complete	scaffold_1079	1258	5458	300.2	432
EOG092C1U6R	Complete	scaffold_8	27720	30295	576.6	383
EOG092C1UDO	Complete	scaffold_2016	202	3112	403.7	258
EOG092C1URX	Complete	scaffold_339	12804	14747	612.7	366
EOG092C1VMQ	Complete	scaffold_666	48	4259	484.3	368
EOG092C1VT8	Complete	scaffold_1103	4042	6416	632.1	394
EOG092C1W1B	Complete	scaffold_1750	988	3176	676.3	469
EOG092C1WBG	Fragmented	scaffold_456	6665	12941	153.4	191
EOG092C1YG7	Fragmented	scaffold_2553	1	2263	324.4	242
EOG092C1ZRG	Complete	scaffold_73	4513	7532	372.2	270
EOG092C20OL	Complete	scaffold_141	5924	7635	347.3	285
EOG092C21L2	Complete	scaffold_927	1	6488	623.2	397
EOG092C221B	Complete	scaffold_359	9398	11088	84.8	147
EOG092C22C1	Complete	scaffold_596	4330	10934	546.0	375
EOG092C236M	Complete	scaffold_466	1	6986	518.9	426
EOG092C23X9	Complete	scaffold_1908	1511	3349	583.4	399
EOG092C24CZ	Complete	scaffold_382	6028	8403	881.9	430
EOG092C24GU	Complete	scaffold_402	2859	5667	451.9	431
EOG092C27SX	Complete	scaffold_929	4634	6886	216.8	255
EOG092C28F5	Complete	scaffold_1373	2984	5195	537.6	300
EOG092C28I3	Complete	scaffold_1312	1	3623	941.9	639
EOG092C2D1V	Complete	scaffold_817	4075	6123	679.1	436
EOG092C2DPS	Missing
EOG092C2GKC	Complete	scaffold_113	17633	19710	475.8	363
EOG092C2GWG	Complete	scaffold_1196	1	4909	84.6	84
EOG092C2HER	Complete	scaffold_511	2266	3507	284.2	227
EOG092C2IFF	Complete	scaffold_597	7030	10160	435.4	350
EOG092C2IG9	Complete	scaffold_1564	2475	4461	252.9	200
EOG092C2JLG	Complete	scaffold_781	1080	3252	265.5	229
EOG092C2LSI	Complete	scaffold_113	3483	5605	287.1	190
EOG092C2M8E	Missing
EOG092C2MTS	Fragmented	scaffold_2919	129	1817	169.9	182
EOG092C2OKO	Complete	scaffold_253	8	2189	609.5	336
EOG092C2Q7B	Complete	scaffold_2106	606	3062	165.1	165
EOG092C2Q7F	Fragmented	scaffold_1528	1	3955	525.9	378
EOG092C2RKX	Complete	scaffold_441	2563	3890	242.7	296
EOG092C2S2R	Complete	scaffold_738	1	8669	184.4	252
EOG092C2S9V	Complete	scaffold_196	15152	17050	664.2	358
EOG092C2SCC	Complete	scaffold_2237	1258	2676	558.0	319
