# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Unknown_unknown_JEL0888.spades_sorted.fasta -o Unknown_unknown_JEL0888.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/979225_44/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_254	6775	14366	363.6	615
EOG092C00WD	Complete	scaffold_448	1	11579	1334.5	1160
EOG092C02J3	Complete	scaffold_1873	1	6408	1299.7	1182
EOG092C038B	Fragmented	scaffold_72	1	5885	374.8	317
EOG092C03KT	Complete	scaffold_584	6089	9618	341.5	426
EOG092C07CA	Complete	scaffold_3373	1	4093	523.2	575
EOG092C08KH	Fragmented	scaffold_6321	1	2656	730.1	536
EOG092C097K	Complete	scaffold_2143	2017	5731	642.2	610
EOG092C0B3U	Fragmented	scaffold_4213	1	2779	289.5	364
EOG092C0BAH	Missing
EOG092C0BPW	Missing
EOG092C0C5J	Complete	scaffold_54	12634	21602	1002.7	847
EOG092C0C7Z	Fragmented	scaffold_2299	659	5700	40.7	189
EOG092C0CHR	Complete	scaffold_2441	1290	5526	1056.6	770
EOG092C0CZK	Fragmented	scaffold_56	13169	16134	138.6	328
EOG092C0F0X	Fragmented	scaffold_5095	1	2406	553.0	440
EOG092C0I1P	Complete	scaffold_933	2842	6518	847.8	558
EOG092C0JYF	Fragmented	scaffold_1450	1	4014	134.7	249
EOG092C0K4D	Duplicated	scaffold_1156	1	6435	696.1	695
EOG092C0K4D	Duplicated	scaffold_1570	925	7058	648.1	693
EOG092C0KG1	Fragmented	scaffold_12768	1	931	147.2	232
EOG092C0KYA	Complete	scaffold_9335	137	1531	134.4	249
EOG092C0N3X	Complete	scaffold_2283	100	3022	372.5	408
EOG092C0OA7	Duplicated	scaffold_1968	1094	6214	270.1	524
EOG092C0OA7	Duplicated	scaffold_4536	1	3015	288.3	468
EOG092C0P21	Fragmented	scaffold_5222	510	3218	504.1	384
EOG092C0QZM	Complete	scaffold_4107	57	3591	533.4	585
EOG092C0RGR	Fragmented	scaffold_794	1	2486	265.9	250
EOG092C0ROF	Fragmented	scaffold_1042	599	5162	245.8	289
EOG092C0ST1	Complete	scaffold_337	1	2018	656.5	472
EOG092C0TYK	Fragmented	scaffold_927	6891	9025	205.5	234
EOG092C0U5S	Fragmented	scaffold_1322	1	2240	90.3	229
EOG092C0UR7	Fragmented	scaffold_7297	1	2335	474.6	353
EOG092C0VEN	Fragmented	scaffold_217	3316	14923	338.4	399
EOG092C0WBD	Complete	scaffold_1002	1851	4821	606.5	489
EOG092C0WZC	Complete	scaffold_1269	1049	3062	463.4	386
EOG092C0XD0	Fragmented	scaffold_9650	1	1551	120.1	115
EOG092C0Y9M	Complete	scaffold_3656	2575	4201	84.8	184
EOG092C0YZZ	Complete	scaffold_1244	157	7596	626.7	367
EOG092C0ZT0	Fragmented	scaffold_12542	1	867	168.2	141
EOG092C11L7	Complete	scaffold_2916	469	4687	553.5	380
EOG092C11NN	Complete	scaffold_261	10741	13162	926.8	529
EOG092C121R	Fragmented	scaffold_4019	1	3309	314.7	362
EOG092C12O0	Duplicated	scaffold_346	1225	4293	752.8	434
EOG092C12O0	Duplicated	scaffold_490	4474	6923	746.4	431
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_1067	1	4940	882.6	706
EOG092C1AHP	Fragmented	scaffold_9853	1	1580	189.5	262
EOG092C1F4W	Fragmented	scaffold_12796	1	1010	405.4	198
EOG092C1FRM	Fragmented	scaffold_7957	1	2111	148.3	176
EOG092C1ILX	Fragmented	scaffold_2604	1	2402	114.9	154
EOG092C1JHE	Complete	scaffold_3798	733	3442	175.7	163
EOG092C1KCQ	Complete	scaffold_3872	1123	3999	575.5	416
EOG092C1KNC	Complete	scaffold_2502	1	5256	241.5	271
EOG092C1M1S	Fragmented	scaffold_8597	1	1715	264.1	279
EOG092C1O5L	Complete	scaffold_4086	451	3482	575.1	493
EOG092C1OUP	Fragmented	scaffold_30	10699	15079	231.2	289
EOG092C1PRY	Duplicated	scaffold_11	19428	24847	485.9	373
EOG092C1PRY	Duplicated	scaffold_17	17711	19582	491.5	387
EOG092C1PRY	Duplicated	scaffold_6317	225	2247	479.6	399
EOG092C1RXZ	Duplicated	scaffold_1373	456	6963	356.4	450
EOG092C1RXZ	Duplicated	scaffold_3668	175	4197	361.0	380
EOG092C1TLO	Complete	scaffold_6195	1	2373	151.4	219
EOG092C1U6R	Complete	scaffold_3174	293	4005	536.4	388
EOG092C1UDO	Complete	scaffold_3059	56	3987	454.9	300
EOG092C1URX	Duplicated	scaffold_1796	1432	3060	600.3	366
EOG092C1URX	Duplicated	scaffold_308	365	2000	600.3	366
EOG092C1VMQ	Fragmented	scaffold_1184	5207	6976	121.9	117
EOG092C1VT8	Fragmented	scaffold_8268	165	2016	117.2	83
EOG092C1W1B	Fragmented	scaffold_10996	1	1320	572.2	286
