# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Chytriomyces_hyalinus_ARG121.dipspades.fasta -o Chytriomyces_hyalinus_ARG121.dipspades -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_2/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	426_contig_25421_length	10252	15183	314.5	557
EOG092C00WD	Complete	399_contig_28183_length	11335	26562	1589.7	1334
EOG092C02J3	Complete	182_contig_107409_length	9682	16130	1279.6	1226
EOG092C038B	Complete	248_contig_59206_length	41339	47210	530.1	632
EOG092C03KT	Complete	269_contig_50366_length	17365	26860	396.0	563
EOG092C07CA	Complete	208_contig_81829_length	51056	55135	375.1	572
EOG092C08KH	Complete	274_contig_49460_length	28231	34530	1232.5	911
EOG092C097K	Missing
EOG092C0B3U	Complete	161_contig_207067_length	31323	42076	565.9	610
EOG092C0BAH	Complete	183_contig_107177_length	61285	70009	769.4	789
EOG092C0BPW	Complete	109_contig_84560_length	7748	12229	355.2	424
EOG092C0C5J	Complete	459_contig_22428_length	12843	17300	1274.8	940
EOG092C0C7Z	Fragmented	248_contig_59206_length	44507	54841	105.3	220
EOG092C0CHR	Complete	158_contig_288996_length	204894	208646	1190.3	826
EOG092C0CZK	Complete	167_contig_133795_length	105248	111050	337.5	745
EOG092C0F0X	Complete	31_contig_42750_length	7075	10913	863.6	695
EOG092C0I1P	Duplicated	224_contig_73276_length	50606	62749	745.2	509
EOG092C0I1P	Duplicated	487_contig_19310_length	1971	11819	768.5	515
EOG092C0JYF	Complete	8_contig_67853_length	24198	32162	496.4	754
EOG092C0K4D	Complete	86_contig_35013_length	14843	17994	681.0	640
EOG092C0KG1	Complete	170_contig_127038_length	72922	80750	386.8	601
EOG092C0KYA	Complete	109_contig_84560_length	35341	38000	253.7	333
EOG092C0N3X	Complete	233_contig_67278_length	20996	24760	525.2	486
EOG092C0OA7	Complete	141_contig_18602_length	10008	15736	312.8	505
EOG092C0P21	Complete	44_contig_50070_length	22254	25534	824.4	645
EOG092C0QZM	Complete	204_contig_84241_length	44641	48157	813.6	710
EOG092C0RGR	Complete	225_contig_72442_length	15966	20194	708.3	701
EOG092C0ROF	Duplicated	180_contig_108135_length	85682	93574	330.2	360
EOG092C0ROF	Duplicated	83_contig_122599_length	115618	120361	332.5	416
EOG092C0ST1	Duplicated	167_contig_133795_length	124205	129963	813.1	571
EOG092C0ST1	Duplicated	190_contig_93599_length	51203	53458	876.5	520
EOG092C0TYK	Complete	88_contig_57411_length	31336	34012	283.3	258
EOG092C0U5S	Complete	34_contig_285237_length	167654	171570	379.8	531
EOG092C0UR7	Complete	166_contig_137320_length	13677	17025	487.7	390
EOG092C0VEN	Complete	658_contig_9454_length	2849	9454	604.3	520
EOG092C0WBD	Complete	188_contig_95979_length	58850	61315	607.7	484
EOG092C0WZC	Duplicated	570_contig_13878_length	4741	7031	444.2	386
EOG092C0WZC	Duplicated	788_contig_6033_length	431	2810	441.6	375
EOG092C0XD0	Complete	443_contig_23677_length	1997	4501	223.2	266
EOG092C0Y9M	Complete	481_contig_20132_length	13436	16340	116.0	243
EOG092C0YZZ	Complete	130_contig_19194_length	13110	16040	751.3	478
EOG092C0ZT0	Complete	85_contig_76277_length	40099	43172	427.0	439
EOG092C11L7	Complete	250_contig_58743_length	34439	39206	577.5	440
EOG092C11NN	Complete	88_contig_57411_length	49152	51600	926.4	529
EOG092C121R	Complete	578_contig_13525_length	4076	7281	573.1	559
EOG092C12O0	Duplicated	223_contig_73690_length	60927	63502	746.6	435
EOG092C12O0	Duplicated	251_contig_57884_length	23277	26459	748.3	435
EOG092C12WO	Complete	29_contig_32529_length	6978	22112	574.1	882
EOG092C19ZG	Complete	413_contig_26054_length	16451	22520	1174.6	922
EOG092C1AHP	Complete	703_contig_8154_length	4992	7338	256.0	427
EOG092C1F4W	Complete	210_contig_79326_length	72551	74600	916.5	457
EOG092C1FRM	Fragmented	1006_contig_2673_length	1	2451	186.2	211
EOG092C1ILX	Complete	350_contig_34224_length	18964	23051	147.7	190
EOG092C1JHE	Complete	329_contig_37739_length	16758	22623	173.7	176
EOG092C1KCQ	Complete	8_contig_67853_length	47058	51198	592.5	426
EOG092C1KNC	Complete	157_contig_313321_length	99897	101915	312.0	296
EOG092C1M1S	Duplicated	238_contig_64681_length	28282	30750	461.3	447
EOG092C1M1S	Duplicated	504_contig_18222_length	9318	11767	473.6	463
EOG092C1O5L	Complete	296_contig_43267_length	23461	26246	554.5	497
EOG092C1OUP	Complete	173_contig_123968_length	52765	56647	429.1	458
EOG092C1PRY	Duplicated	316_contig_39807_length	32167	34279	437.9	366
EOG092C1PRY	Duplicated	533_contig_15954_length	11272	13326	503.1	403
EOG092C1RXZ	Duplicated	368_contig_32236_length	24559	26620	310.3	370
EOG092C1RXZ	Duplicated	3_contig_217700_length	190848	193276	355.0	400
EOG092C1TLO	Complete	221_contig_75476_length	63616	66479	93.9	269
EOG092C1U6R	Missing
EOG092C1UDO	Complete	26_contig_72124_length	40902	44465	452.1	323
EOG092C1URX	Complete	51_contig_46298_length	43344	45312	599.1	366
EOG092C1VMQ	Complete	443_contig_23677_length	20349	23598	485.0	369
EOG092C1VT8	Complete	3_contig_217700_length	93279	95960	616.3	394
EOG092C1W1B	Complete	207_contig_82293_length	71958	73959	533.5	448
EOG092C1WBG	Complete	363_contig_32792_length	11329	14191	153.4	386
EOG092C1YG7	Complete	160_contig_214898_length	167681	169490	359.7	281
EOG092C1ZRG	Complete	251_contig_57884_length	33706	35640	364.1	268
EOG092C20OL	Complete	271_contig_50216_length	37626	39704	328.9	274
EOG092C21L2	Duplicated	196_contig_88344_length	7293	8842	557.5	407
EOG092C21L2	Duplicated	452_contig_23097_length	16368	22610	550.1	410
EOG092C221B	Complete	94_contig_26373_length	17050	18499	85.3	160
EOG092C22C1	Duplicated	133_contig_78362_length	12258	14133	507.6	375
EOG092C22C1	Duplicated	236_contig_65191_length	42342	44162	529.2	375
EOG092C22C1	Duplicated	439_contig_24051_length	4169	7820	484.1	397
EOG092C236M	Complete	237_contig_64937_length	54001	56278	533.2	436
