# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Siphonaria_sp._JEL0065.spades_sorted.fasta -o Siphonaria_sp._JEL0065.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_3/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_2144	1	4457	491.4	600
EOG092C00WD	Complete	scaffold_81	17760	25734	1632.8	1327
EOG092C02J3	Complete	scaffold_311	8677	14945	1265.4	1209
EOG092C038B	Complete	scaffold_243	12208	23152	447.4	573
EOG092C03KT	Complete	scaffold_536	6751	12264	418.1	462
EOG092C07CA	Complete	scaffold_418	9553	14455	693.5	788
EOG092C08KH	Complete	scaffold_136	1001	9637	1028.4	850
EOG092C097K	Complete	scaffold_493	4206	9927	737.5	610
EOG092C0B3U	Complete	scaffold_583	16494	20243	578.7	643
EOG092C0BAH	Duplicated	scaffold_1812	3285	7938	757.5	826
EOG092C0BAH	Duplicated	scaffold_1914	1287	6321	804.8	831
EOG092C0BPW	Complete	scaffold_895	4906	7789	379.3	419
EOG092C0C5J	Complete	scaffold_96	25514	29751	1273.7	938
EOG092C0C7Z	Complete	scaffold_1674	1	5439	130.5	359
EOG092C0CHR	Fragmented	scaffold_319	1	2089	733.4	445
EOG092C0CZK	Fragmented	scaffold_89	35006	44670	272.9	487
EOG092C0F0X	Complete	scaffold_6	6919	10902	868.1	716
EOG092C0I1P	Duplicated	scaffold_37	169	3438	788.8	528
EOG092C0I1P	Duplicated	scaffold_810	9257	15516	743.2	477
EOG092C0JYF	Complete	scaffold_1044	6036	10630	505.6	749
EOG092C0K4D	Duplicated	scaffold_187	27556	31028	781.3	718
EOG092C0K4D	Duplicated	scaffold_758	4978	7878	679.2	639
EOG092C0KG1	Complete	scaffold_1663	1622	4235	369.7	596
EOG092C0KYA	Duplicated	scaffold_584	15973	19383	225.4	278
EOG092C0KYA	Duplicated	scaffold_814	80	4115	223.4	289
EOG092C0N3X	Duplicated	scaffold_23	42479	45997	584.1	551
EOG092C0N3X	Duplicated	scaffold_27	48667	54101	577.6	595
EOG092C0OA7	Duplicated	scaffold_616	8572	12363	265.4	553
EOG092C0OA7	Duplicated	scaffold_77	22224	26105	304.3	549
EOG092C0P21	Complete	scaffold_886	1	2582	619.6	667
EOG092C0QZM	Complete	scaffold_1522	2247	6076	1006.2	808
EOG092C0RGR	Complete	scaffold_203	8369	11712	731.7	659
EOG092C0ROF	Complete	scaffold_1541	7027	9583	287.5	401
EOG092C0ST1	Duplicated	scaffold_459	5160	7202	839.1	502
EOG092C0ST1	Duplicated	scaffold_83	9161	11900	845.1	585
EOG092C0TYK	Complete	scaffold_170	32885	36591	275.9	260
EOG092C0U5S	Duplicated	scaffold_2240	892	5068	515.3	620
EOG092C0U5S	Duplicated	scaffold_926	1	3911	499.2	541
EOG092C0UR7	Missing
EOG092C0VEN	Complete	scaffold_239	3423	5993	536.8	470
EOG092C0WBD	Complete	scaffold_40	20918	23344	598.7	484
EOG092C0WZC	Complete	scaffold_447	21239	24019	450.6	378
EOG092C0XD0	Complete	scaffold_107	24133	36365	164.7	203
EOG092C0Y9M	Complete	scaffold_1850	1184	4743	112.1	273
EOG092C0YZZ	Duplicated	scaffold_2325	837	3632	754.2	473
EOG092C0YZZ	Duplicated	scaffold_447	19125	21932	755.6	479
EOG092C0ZT0	Complete	scaffold_71	4913	12023	438.1	433
EOG092C11L7	Duplicated	scaffold_1648	1	4010	545.4	375
EOG092C11L7	Duplicated	scaffold_416	7963	12283	589.6	440
EOG092C11NN	Complete	scaffold_3197	1100	2731	683.8	402
EOG092C121R	Fragmented	scaffold_1482	3375	9972	320.6	254
EOG092C12O0	Complete	scaffold_1685	1	2299	743.9	434
EOG092C12WO	Complete	scaffold_295	15224	18074	257.2	433
EOG092C19ZG	Complete	scaffold_345	20590	26600	1229.7	898
EOG092C1AHP	Complete	scaffold_1565	4838	7159	249.3	432
EOG092C1F4W	Duplicated	scaffold_255	485	2426	910.8	457
EOG092C1F4W	Duplicated	scaffold_59	736	2591	912.3	457
EOG092C1FRM	Complete	scaffold_1	160537	163703	347.3	411
EOG092C1ILX	Missing
EOG092C1JHE	Duplicated	scaffold_1504	3618	9581	161.0	205
EOG092C1JHE	Duplicated	scaffold_717	1942	8085	165.9	196
EOG092C1KCQ	Complete	scaffold_185	14776	17353	595.2	440
EOG092C1KNC	Complete	scaffold_482	3162	8659	296.5	454
