# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Phlyctochytrium_planicorne_JEL0388.sorted_shovill.fasta -o Phlyctochytrium_planicorne_JEL0388.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_11/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Fragmented	scaffold_83	58938	70430	285.8	487
EOG092C00WD	Complete	scaffold_4	173851	179814	1389.3	1098
EOG092C02J3	Complete	scaffold_425	18150	24070	1392.9	1387
EOG092C038B	Fragmented	scaffold_5	208325	218285	384.5	314
EOG092C03KT	Missing
EOG092C07CA	Complete	scaffold_88	1890	6909	474.6	558
EOG092C08KH	Complete	scaffold_30	19573	23832	762.8	701
EOG092C097K	Complete	scaffold_115	59291	67468	570.0	548
EOG092C0B3U	Fragmented	scaffold_320	6748	20167	355.0	486
EOG092C0BAH	Complete	scaffold_103	71259	78009	866.8	762
EOG092C0BPW	Complete	scaffold_163	37293	40374	216.4	371
EOG092C0C5J	Complete	scaffold_121	9017	13261	888.7	804
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_31	59183	63016	1065.1	793
EOG092C0CZK	Complete	scaffold_174	57491	63573	293.0	524
EOG092C0F0X	Complete	scaffold_301	12333	17049	895.2	717
EOG092C0I1P	Duplicated	scaffold_313	21989	28777	759.6	553
EOG092C0I1P	Duplicated	scaffold_357	289	3110	876.4	540
EOG092C0JYF	Complete	scaffold_108	64886	77623	321.8	611
EOG092C0K4D	Complete	scaffold_15	125605	133083	676.8	636
EOG092C0KG1	Complete	scaffold_3	222118	227114	386.0	583
EOG092C0KYA	Complete	scaffold_63	100504	101850	221.7	297
EOG092C0N3X	Fragmented	scaffold_480	8536	14424	285.7	356
EOG092C0OA7	Complete	scaffold_151	59014	63818	322.2	504
EOG092C0P21	Complete	scaffold_24	110632	115902	1072.6	735
EOG092C0QZM	Complete	scaffold_43	31537	33806	500.6	504
EOG092C0RGR	Complete	scaffold_383	11263	14812	772.0	658
EOG092C0ROF	Duplicated	scaffold_173	14632	22072	251.0	349
EOG092C0ROF	Duplicated	scaffold_225	22429	25953	274.2	369
EOG092C0ST1	Complete	scaffold_9	186912	189505	1001.2	591
EOG092C0TYK	Complete	scaffold_25	162595	164991	277.4	265
EOG092C0U5S	Fragmented	scaffold_121	74659	82824	200.1	410
EOG092C0UR7	Complete	scaffold_17	84722	88318	487.3	402
EOG092C0VEN	Complete	scaffold_141	5847	17571	352.0	437
EOG092C0WBD	Complete	scaffold_87	57075	59378	620.6	485
EOG092C0WZC	Complete	scaffold_18	154833	156978	480.8	390
EOG092C0XD0	Complete	scaffold_292	30687	35593	213.0	276
EOG092C0Y9M	Complete	scaffold_153	39796	41965	119.8	192
EOG092C0YZZ	Complete	scaffold_55	83835	86438	742.5	470
EOG092C0ZT0	Fragmented	scaffold_63	90870	102725	162.2	173
EOG092C11L7	Complete	scaffold_404	15369	19398	549.5	380
EOG092C11NN	Complete	scaffold_103	32563	34773	928.0	524
EOG092C121R	Complete	scaffold_377	480	4090	589.5	522
EOG092C12O0	Complete	scaffold_83	2042	4501	752.0	437
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_55	22145	28333	1234.3	910
EOG092C1AHP	Complete	scaffold_61	87919	89988	268.5	434
EOG092C1F4W	Complete	scaffold_50	63889	65893	921.7	458
EOG092C1FRM	Complete	scaffold_80	96129	98579	269.8	350
EOG092C1ILX	Complete	scaffold_48	54225	61252	161.1	223
EOG092C1JHE	Complete	scaffold_6	194887	198901	156.8	192
EOG092C1KCQ	Fragmented	scaffold_21	155158	162284	416.1	350
EOG092C1KNC	Complete	scaffold_65	24226	35612	285.6	320
EOG092C1M1S	Complete	scaffold_23	31012	33413	460.8	486
EOG092C1O5L	Complete	scaffold_1	228376	232767	482.8	372
EOG092C1OUP	Fragmented	scaffold_3	187521	199878	200.0	218
EOG092C1PRY	Complete	scaffold_23	106438	108407	500.1	411
EOG092C1RXZ	Duplicated	scaffold_18	184686	186653	402.2	422
EOG092C1RXZ	Duplicated	scaffold_185	13706	17903	460.6	409
EOG092C1TLO	Missing
EOG092C1U6R	Complete	scaffold_147	51187	56419	448.1	409
EOG092C1UDO	Complete	scaffold_398	23861	26899	453.5	368
EOG092C1URX	Complete	scaffold_556	6301	8039	612.6	366
EOG092C1VMQ	Complete	scaffold_292	28239	30626	503.8	368
EOG092C1VT8	Complete	scaffold_303	11123	13739	620.2	392
EOG092C1W1B	Complete	scaffold_293	31960	36783	656.8	509
EOG092C1WBG	Duplicated	scaffold_168	39209	41598	240.5	396
EOG092C1WBG	Duplicated	scaffold_229	37112	39424	243.6	389
EOG092C1YG7	Complete	scaffold_165	37258	47913	355.1	276
EOG092C1ZRG	Complete	scaffold_8	50712	52098	385.7	270
EOG092C20OL	Missing
EOG092C21L2	Complete	scaffold_98	73116	75616	621.8	410
EOG092C221B	Complete	scaffold_6	142148	144509	94.6	150
EOG092C22C1	Duplicated	scaffold_393	5677	7719	526.9	384
EOG092C22C1	Duplicated	scaffold_493	5617	7591	536.3	375
EOG092C236M	Complete	scaffold_163	50412	52218	420.1	376
EOG092C23X9	Complete	scaffold_152	62589	64601	586.7	404
EOG092C24CZ	Complete	scaffold_55	92077	95471	829.4	431
EOG092C24GU	Complete	scaffold_221	10685	12455	433.4	371
EOG092C27SX	Complete	scaffold_16	21122	22714	212.0	247
EOG092C28F5	Complete	scaffold_172	4172	7693	531.0	301
EOG092C28I3	Missing
EOG092C2D1V	Complete	scaffold_116	39471	41373	665.6	435
EOG092C2DPS	Complete	scaffold_191	8264	9940	378.6	303
EOG092C2GKC	Complete	scaffold_29	121092	122995	473.4	363
EOG092C2GWG	Complete	scaffold_12	94196	97893	89.2	83
EOG092C2HER	Complete	scaffold_95	73745	75040	290.9	238
EOG092C2IFF	Fragmented	scaffold_331	14271	19369	43.8	74
EOG092C2IG9	Missing
EOG092C2JLG	Complete	scaffold_171	39908	41935	249.5	227
EOG092C2LSI	Complete	scaffold_9	206299	208862	302.6	204
EOG092C2M8E	Missing
EOG092C2MTS	Complete	scaffold_6	159048	160747	250.3	312
EOG092C2OKO	Complete	scaffold_275	33549	35529	608.5	339
EOG092C2Q7B	Complete	scaffold_231	21847	25200	179.9	161
EOG092C2Q7F	Complete	scaffold_29	7359	9925	623.2	443
EOG092C2RKX	Complete	scaffold_21	95668	96375	70.4	242
EOG092C2S2R	Complete	scaffold_236	18062	19799	171.9	291
EOG092C2S9V	Complete	scaffold_112	80696	82779	669.7	360
EOG092C2SCC	Complete	scaffold_25	21808	23555	600.6	340
EOG092C2SEF	Complete	scaffold_10	164769	166730	604.5	350
EOG092C2SKV	Complete	scaffold_26	60310	61825	380.9	357
EOG092C2SMS	Complete	scaffold_54	62379	64149	182.2	198
EOG092C2TXG	Complete	scaffold_43	49184	55863	350.0	335
EOG092C2UIQ	Complete	scaffold_63	78284	81061	442.2	383
EOG092C2V3O	Complete	scaffold_7	181415	183866	598.7	348
EOG092C2VGW	Missing
EOG092C2VJL	Complete	scaffold_224	36676	38348	467.0	318
EOG092C2X60	Missing
EOG092C2X6U	Complete	scaffold_3	197740	200782	616.1	392
EOG092C2YBO	Complete	scaffold_5	131840	134865	463.5	301
EOG092C2Z4E	Missing
EOG092C2ZCA	Complete	scaffold_59	82421	84275	430.5	302
EOG092C317A	Complete	scaffold_316	4816	6295	397.8	294
EOG092C31ZS	Complete	scaffold_141	34825	36468	480.6	387
EOG092C330M	Complete	scaffold_236	16346	18467	375.6	296
EOG092C33JO	Complete	scaffold_17	90592	92169	362.2	301
EOG092C34FN	Complete	scaffold_153	41798	47511	313.7	238
EOG092C34KH	Missing
EOG092C355W	Complete	scaffold_220	23378	25861	327.1	400
EOG092C35RK	Complete	scaffold_52	110541	117627	281.7	233
EOG092C35SR	Complete	scaffold_332	8052	12784	580.1	379
EOG092C36CW	Fragmented	scaffold_4	8242	14117	130.4	87
EOG092C36IX	Complete	scaffold_2	92575	94648	278.8	297
EOG092C36RH	Complete	scaffold_303	48	2359	245.2	356
EOG092C3703	Missing
EOG092C37AK	Complete	scaffold_248	38937	40712	420.3	258
