# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Quaeritorhiza_haematococci_JEL0916.sorted_shovill.fasta -o Quaeritorhiza_haematococci_JEL0916.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_41/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_43	15385	25923	608.2	767
EOG092C00WD	Complete	scaffold_1733	1	7566	1581.5	1176
EOG092C02J3	Complete	scaffold_1346	1836	9408	1444.2	1209
EOG092C038B	Fragmented	scaffold_68	6741	17593	367.8	398
EOG092C03KT	Complete	scaffold_122	12800	18777	459.7	730
EOG092C07CA	Complete	scaffold_210	10548	14495	468.2	472
EOG092C08KH	Duplicated	scaffold_1394	581	6839	1147.1	809
EOG092C08KH	Duplicated	scaffold_1536	1990	8431	1213.0	870
EOG092C097K	Complete	scaffold_571	245	6621	734.8	641
EOG092C0B3U	Fragmented	scaffold_4007	148	3192	284.8	341
EOG092C0BAH	Complete	scaffold_130	12903	22473	983.1	818
EOG092C0BPW	Complete	scaffold_2	9635	17022	450.6	438
EOG092C0C5J	Complete	scaffold_538	9911	17068	1309.6	923
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_402	1	8692	1181.1	809
EOG092C0CZK	Complete	scaffold_567	3386	15359	351.3	594
EOG092C0F0X	Fragmented	scaffold_1511	1	2347	589.5	439
EOG092C0I1P	Complete	scaffold_369	5447	9545	956.1	555
EOG092C0JYF	Complete	scaffold_71	2500	11617	552.8	683
EOG092C0K4D	Complete	scaffold_2838	1	4774	803.6	701
EOG092C0KG1	Complete	scaffold_289	3692	11053	440.2	600
EOG092C0KYA	Complete	scaffold_875	5274	6668	244.9	298
EOG092C0N3X	Complete	scaffold_81	31429	35304	624.3	622
EOG092C0OA7	Complete	scaffold_3461	1	2239	288.8	380
EOG092C0P21	Complete	scaffold_81	19580	26679	1081.8	816
EOG092C0QZM	Complete	scaffold_39	4527	9027	1055.4	800
EOG092C0RGR	Complete	scaffold_1632	3410	7624	777.7	658
EOG092C0ROF	Complete	scaffold_1944	4817	6994	319.7	367
EOG092C0ST1	Duplicated	scaffold_639	654	5604	840.0	533
EOG092C0ST1	Duplicated	scaffold_75	1052	4219	981.8	594
EOG092C0TYK	Complete	scaffold_1	61800	64317	281.6	259
EOG092C0U5S	Complete	scaffold_230	381	7015	355.9	463
EOG092C0UR7	Complete	scaffold_56	18181	21080	538.8	381
EOG092C0VEN	Complete	scaffold_417	3737	8068	539.9	490
