# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Geranomyces_variabilis_JEL0379.dipspades_sorted.fasta -o Geranomyces_variabilis_JEL0379.dipspades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_10/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_66	18700	30156	539.0	755
EOG092C00WD	Complete	scaffold_23	41228	49133	1664.2	1311
EOG092C02J3	Complete	scaffold_27	132963	139897	1441.7	1189
EOG092C038B	Complete	scaffold_25	10296	15395	565.9	570
EOG092C03KT	Complete	scaffold_10	27912	35254	451.0	646
EOG092C07CA	Complete	scaffold_181	34104	38701	776.0	795
EOG092C08KH	Complete	scaffold_28	85892	91470	1197.0	885
EOG092C097K	Complete	scaffold_257	15119	19214	722.7	580
EOG092C0B3U	Complete	scaffold_115	54051	60373	477.8	531
EOG092C0BAH	Complete	scaffold_133	34491	39485	986.0	837
EOG092C0BPW	Complete	scaffold_219	26732	31246	390.7	411
EOG092C0C5J	Complete	scaffold_92	32954	37757	1176.1	924
EOG092C0C7Z	Fragmented	scaffold_151	16796	23981	152.8	265
EOG092C0CHR	Complete	scaffold_26	1	12585	1176.5	822
EOG092C0CZK	Complete	scaffold_76	49644	65324	327.9	518
EOG092C0F0X	Complete	scaffold_51	97888	102248	888.1	705
EOG092C0I1P	Duplicated	scaffold_20	13694	18493	857.6	517
EOG092C0I1P	Duplicated	scaffold_42	107480	112675	792.6	546
EOG092C0JYF	Complete	scaffold_156	35353	40876	540.8	748
EOG092C0K4D	Complete	scaffold_5	165003	167977	694.4	632
EOG092C0KG1	Complete	scaffold_58	86908	89214	408.4	607
EOG092C0KYA	Complete	scaffold_22	62416	63686	234.7	299
EOG092C0N3X	Complete	scaffold_64	94868	97945	542.6	613
EOG092C0OA7	Complete	scaffold_315	1	3844	326.2	543
EOG092C0P21	Duplicated	scaffold_132	55974	59264	1063.9	731
EOG092C0P21	Duplicated	scaffold_192	19755	24519	1099.9	747
EOG092C0QZM	Complete	scaffold_11	72591	76622	1017.4	792
EOG092C0RGR	Complete	scaffold_166	40102	43398	534.6	533
EOG092C0ROF	Complete	scaffold_11	117812	122604	312.9	475
EOG092C0ST1	Duplicated	scaffold_174	20049	22706	882.0	592
EOG092C0ST1	Duplicated	scaffold_35	85354	87772	1006.6	594
EOG092C0TYK	Complete	scaffold_19	178941	181961	251.8	244
EOG092C0U5S	Complete	scaffold_111	52977	56570	504.0	576
EOG092C0UR7	Fragmented	scaffold_127	3161	10021	450.9	347
EOG092C0VEN	Complete	scaffold_61	13144	16264	614.7	529
EOG092C0WBD	Complete	scaffold_9	54355	57963	592.4	464
EOG092C0WZC	Complete	scaffold_118	37440	39714	462.3	390
EOG092C0XD0	Complete	scaffold_258	8441	11580	258.3	252
EOG092C0Y9M	Complete	scaffold_227	10885	12954	122.6	277
EOG092C0YZZ	Complete	scaffold_50	46717	50177	737.9	474
EOG092C0ZT0	Complete	scaffold_91	17190	20353	476.9	446
EOG092C11L7	Complete	scaffold_58	94878	100807	597.6	438
EOG092C11NN	Complete	scaffold_70	69401	71509	931.6	529
EOG092C121R	Complete	scaffold_51	108104	111074	584.9	524
EOG092C12O0	Complete	scaffold_21	117575	120241	760.4	439
EOG092C12WO	Complete	scaffold_67	56428	59840	336.3	445
EOG092C19ZG	Complete	scaffold_64	42350	48067	1230.5	888
EOG092C1AHP	Complete	scaffold_52	67989	71672	199.3	380
EOG092C1F4W	Complete	scaffold_11	182045	184084	918.7	458
EOG092C1FRM	Fragmented	scaffold_301	1	6739	184.3	204
EOG092C1ILX	Fragmented	scaffold_91	53664	64385	103.9	176
EOG092C1JHE	Complete	scaffold_63	82472	87354	170.6	210
EOG092C1KCQ	Complete	scaffold_5	314999	317824	547.4	412
EOG092C1KNC	Complete	scaffold_37	80428	82794	293.7	284
EOG092C1M1S	Complete	scaffold_45	47734	49943	479.0	472
EOG092C1O5L	Complete	scaffold_40	43028	45627	612.9	502
EOG092C1OUP	Complete	scaffold_85	39512	43854	425.8	432
EOG092C1PRY	Complete	scaffold_26	33049	36015	505.2	401
EOG092C1RXZ	Duplicated	scaffold_58	41412	43151	359.8	394
EOG092C1RXZ	Duplicated	scaffold_88	24719	26785	319.7	383
EOG092C1TLO	Complete	scaffold_126	34433	36893	151.3	296
EOG092C1U6R	Complete	scaffold_189	899	5143	559.5	388
EOG092C1UDO	Complete	scaffold_102	58824	62652	471.3	338
EOG092C1URX	Complete	scaffold_75	93775	95450	609.3	363
EOG092C1VMQ	Complete	scaffold_24	147648	150069	489.2	368
EOG092C1VT8	Complete	scaffold_28	80362	82723	632.4	391
EOG092C1W1B	Complete	scaffold_192	15176	17325	675.9	444
EOG092C1WBG	Complete	scaffold_46	55928	58072	276.0	382
EOG092C1YG7	Complete	scaffold_2	384007	385533	370.0	283
EOG092C1ZRG	Complete	scaffold_112	3081	5510	370.6	269
EOG092C20OL	Complete	scaffold_78	32876	35496	293.2	261
EOG092C21L2	Complete	scaffold_10	171475	173326	644.9	410
EOG092C221B	Complete	scaffold_141	17180	18926	89.3	149
EOG092C22C1	Complete	scaffold_47	96623	98543	555.9	376
EOG092C236M	Complete	scaffold_39	123082	125391	544.1	435
EOG092C23X9	Complete	scaffold_65	95809	97880	585.1	402
EOG092C24CZ	Complete	scaffold_1	329755	332069	883.0	430
EOG092C24GU	Complete	scaffold_92	8771	11461	490.4	412
EOG092C27SX	Complete	scaffold_46	37290	38801	224.9	262
EOG092C28F5	Complete	scaffold_23	9762	11410	537.2	301
EOG092C28I3	Complete	scaffold_44	62903	66104	988.4	613
EOG092C2D1V	Complete	scaffold_107	628	2564	666.0	448
EOG092C2DPS	Complete	scaffold_149	14374	17079	475.5	353
EOG092C2GKC	Complete	scaffold_73	30891	32494	473.4	364
EOG092C2GWG	Missing
EOG092C2HER	Complete	scaffold_151	9130	10338	282.9	231
EOG092C2IFF	Complete	scaffold_266	13679	19580	427.9	366
EOG092C2IG9	Complete	scaffold_74	59444	63020	247.7	215
EOG092C2JLG	Complete	scaffold_6	147778	149785	258.1	225
EOG092C2LSI	Complete	scaffold_84	51255	52495	298.7	204
EOG092C2M8E	Missing
EOG092C2MTS	Complete	scaffold_204	15664	18416	247.1	254
EOG092C2OKO	Complete	scaffold_125	40583	42343	608.7	339
EOG092C2Q7B	Missing
EOG092C2Q7F	Complete	scaffold_9	165014	167476	631.0	444
EOG092C2RKX	Complete	scaffold_51	75847	78540	224.8	237
