# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Allomyces_javanicus_California_12.dipspades_sorted.fasta -o Allomyces_javanicus_California_12.dipspades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/1004941_47/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_24	62128	75869	455.6	703
EOG092C00WD	Complete	scaffold_94	58294	87338	1564.6	1260
EOG092C02J3	Complete	scaffold_21	43074	46910	1115.4	987
EOG092C038B	Complete	scaffold_108	77073	84494	507.8	516
EOG092C03KT	Complete	scaffold_280	13786	17462	97.8	368
EOG092C07CA	Complete	scaffold_58	77689	80056	353.2	476
EOG092C08KH	Complete	scaffold_1	436356	440921	1243.2	918
EOG092C097K	Complete	scaffold_128	26682	37697	755.1	597
EOG092C0B3U	Complete	scaffold_136	3424	7558	457.2	573
EOG092C0BAH	Complete	scaffold_13	80584	90764	907.3	764
EOG092C0BPW	Complete	scaffold_302	10658	15270	342.7	416
EOG092C0C5J	Complete	scaffold_18	87747	96087	1179.2	921
EOG092C0C7Z	Complete	scaffold_34	86219	95004	86.2	349
EOG092C0CHR	Missing
EOG092C0CZK	Fragmented	scaffold_45	53445	63133	277.1	511
EOG092C0F0X	Missing
EOG092C0I1P	Complete	scaffold_78	66206	69600	937.6	555
EOG092C0JYF	Complete	scaffold_29	152191	160480	531.3	758
EOG092C0K4D	Complete	scaffold_62	74884	87060	637.0	670
EOG092C0KG1	Complete	scaffold_1	39596	42979	401.0	578
EOG092C0KYA	Complete	scaffold_86	44098	45876	253.7	303
EOG092C0N3X	Complete	scaffold_210	40509	43063	607.2	520
EOG092C0OA7	Complete	scaffold_90	26832	33175	238.9	361
EOG092C0P21	Complete	scaffold_1	206349	209648	1033.7	749
EOG092C0QZM	Complete	scaffold_57	92042	100026	861.0	788
EOG092C0RGR	Complete	scaffold_3	171244	174165	747.8	658
EOG092C0ROF	Complete	scaffold_209	20756	28934	304.7	364
EOG092C0ST1	Complete	scaffold_8	19906	22177	871.8	531
EOG092C0TYK	Complete	scaffold_214	9347	12664	228.0	254
EOG092C0U5S	Complete	scaffold_76	27011	30252	538.6	521
EOG092C0UR7	Fragmented	scaffold_125	67888	74508	485.1	362
EOG092C0VEN	Complete	scaffold_15	138038	141813	386.8	471
EOG092C0WBD	Complete	scaffold_86	60700	67800	604.3	486
EOG092C0WZC	Complete	scaffold_5	359216	362334	455.4	382
EOG092C0XD0	Complete	scaffold_156	38990	48934	211.0	229
EOG092C0Y9M	Complete	scaffold_310	21227	23657	113.8	203
EOG092C0YZZ	Complete	scaffold_122	29003	32491	352.0	479
EOG092C0ZT0	Complete	scaffold_34	141917	149082	451.7	421
EOG092C11L7	Complete	scaffold_95	2561	6001	610.1	440
EOG092C11NN	Complete	scaffold_52	101604	103963	943.4	529
EOG092C121R	Complete	scaffold_20	76993	79527	570.3	553
EOG092C12O0	Complete	scaffold_22	141118	143322	759.9	434
EOG092C12WO	Fragmented	scaffold_465	2459	6679	177.0	406
EOG092C19ZG	Complete	scaffold_289	11038	16381	1246.5	907
EOG092C1AHP	Missing
EOG092C1F4W	Complete	scaffold_114	56062	57756	907.8	457
EOG092C1FRM	Missing
EOG092C1ILX	Missing
EOG092C1JHE	Complete	scaffold_2	386377	389036	148.0	219
EOG092C1KCQ	Complete	scaffold_2	499309	501430	601.7	442
EOG092C1KNC	Fragmented	scaffold_315	5336	16721	246.9	247
EOG092C1M1S	Complete	scaffold_94	58294	91633	448.1	422
EOG092C1O5L	Complete	scaffold_219	29727	36938	522.7	473
EOG092C1OUP	Complete	scaffold_299	23124	26746	404.3	479
EOG092C1PRY	Complete	scaffold_24	40402	42857	462.9	395
EOG092C1RXZ	Complete	scaffold_170	17806	19926	546.9	430
EOG092C1TLO	Complete	scaffold_257	12453	16483	116.4	193
EOG092C1U6R	Complete	scaffold_117	52723	54474	600.7	386
EOG092C1UDO	Complete	scaffold_63	51756	55379	457.4	343
EOG092C1URX	Complete	scaffold_300	19250	20856	611.7	366
EOG092C1VMQ	Missing
EOG092C1VT8	Complete	scaffold_210	12797	26711	618.8	376
EOG092C1W1B	Complete	scaffold_125	62226	64331	513.3	390
EOG092C1WBG	Complete	scaffold_110	66619	74081	249.6	385
EOG092C1YG7	Complete	scaffold_62	85199	87060	374.0	282
EOG092C1ZRG	Complete	scaffold_85	87238	89617	357.1	269
EOG092C20OL	Complete	scaffold_310	12494	13807	326.3	247
EOG092C21L2	Complete	scaffold_274	5433	7110	643.4	410
EOG092C221B	Complete	scaffold_31	42237	45258	50.0	150
EOG092C22C1	Duplicated	scaffold_13	3881	5711	507.0	375
EOG092C22C1	Duplicated	scaffold_54	117258	119059	506.9	375
EOG092C236M	Complete	scaffold_175	18094	21130	545.1	436
EOG092C23X9	Complete	scaffold_263	29594	31432	578.6	404
EOG092C24CZ	Complete	scaffold_117	2882	4774	856.2	430
EOG092C24GU	Complete	scaffold_203	38458	40502	406.9	354
EOG092C27SX	Fragmented	scaffold_15	42248	52902	194.2	225
EOG092C28F5	Complete	scaffold_3	358781	360337	529.9	301
EOG092C28I3	Complete	scaffold_283	24689	27828	1007.0	629
EOG092C2D1V	Duplicated	scaffold_158	52007	53680	675.9	432
EOG092C2D1V	Duplicated	scaffold_158	9213	10886	677.5	432
EOG092C2DPS	Duplicated	scaffold_11	214399	216081	449.5	363
EOG092C2DPS	Duplicated	scaffold_5	125568	127280	466.2	365
EOG092C2GKC	Complete	scaffold_119	65699	67344	476.6	362
EOG092C2GWG	Complete	scaffold_6	108987	110783	95.1	81
EOG092C2HER	Complete	scaffold_91	54639	65406	255.2	226
EOG092C2IFF	Complete	scaffold_3	113832	115818	277.0	290
EOG092C2IG9	Complete	scaffold_4	201650	203532	231.7	210
EOG092C2JLG	Complete	scaffold_109	35032	41234	194.5	204
EOG092C2LSI	Complete	scaffold_2	200157	201287	290.5	203
EOG092C2M8E	Complete	scaffold_302	16447	26182	116.5	219
EOG092C2MTS	Complete	scaffold_19	196408	198153	243.8	257
EOG092C2OKO	Complete	scaffold_157	26107	28069	589.7	342
EOG092C2Q7B	Complete	scaffold_121	54746	58292	150.0	163
EOG092C2Q7F	Complete	scaffold_78	98071	99814	643.0	442
EOG092C2RKX	Complete	scaffold_123	19790	21336	219.6	266
EOG092C2S2R	Complete	scaffold_67	45523	56896	101.7	221
EOG092C2S9V	Complete	scaffold_185	36734	43364	661.7	368
EOG092C2SCC	Complete	scaffold_194	9728	11282	606.0	342
EOG092C2SEF	Complete	scaffold_53	15795	17664	632.2	355
EOG092C2SKV	Complete	scaffold_96	69935	76899	367.6	328
EOG092C2SMS	Duplicated	scaffold_148	50205	52555	195.7	199
EOG092C2SMS	Duplicated	scaffold_148	59508	61849	195.7	199
EOG092C2TXG	Complete	scaffold_4	218805	221768	346.9	364
EOG092C2UIQ	Complete	scaffold_27	87068	88933	465.0	388
EOG092C2V3O	Complete	scaffold_2	63248	67974	468.4	314
EOG092C2VGW	Complete	scaffold_4	161166	167257	283.6	305
EOG092C2VJL	Missing
EOG092C2X60	Missing
EOG092C2X6U	Complete	scaffold_36	64206	70817	601.7	425
EOG092C2YBO	Complete	scaffold_22	40568	44050	475.7	303
EOG092C2Z4E	Complete	scaffold_77	27001	28882	289.2	304
EOG092C2ZCA	Duplicated	scaffold_12	243284	245619	432.0	302
EOG092C2ZCA	Duplicated	scaffold_89	88803	91175	432.6	302
EOG092C317A	Complete	scaffold_12	142168	143610	354.1	295
EOG092C31ZS	Duplicated	scaffold_16	208059	212777	434.1	345
EOG092C31ZS	Duplicated	scaffold_17	57476	59902	467.9	388
EOG092C31ZS	Duplicated	scaffold_22	52483	59175	410.6	300
EOG092C330M	Complete	scaffold_39	52080	53692	362.4	303
EOG092C33JO	Complete	scaffold_175	30539	32055	349.6	303
EOG092C34FN	Complete	scaffold_18	154039	156030	299.7	236
EOG092C34KH	Complete	scaffold_70	56233	57828	343.4	318
EOG092C355W	Complete	scaffold_1	143822	145990	380.6	413
EOG092C35RK	Complete	scaffold_195	13922	15980	304.7	233
EOG092C35SR	Complete	scaffold_335	3352	6497	556.6	377
EOG092C36CW	Complete	scaffold_16	90993	92364	444.7	278
EOG092C36IX	Complete	scaffold_29	23253	24893	262.1	310
EOG092C36RH	Duplicated	scaffold_2	5915	9418	210.9	231
EOG092C36RH	Duplicated	scaffold_84	35837	40236	218.7	218
EOG092C3703	Complete	scaffold_6	202929	213562	331.2	333
EOG092C37AK	Complete	scaffold_114	49506	51006	421.0	256
EOG092C38HU	Missing
EOG092C3D5H	Complete	scaffold_19	147697	150414	267.7	284
EOG092C3DT5	Complete	scaffold_46	135959	138673	271.3	335
EOG092C3DV0	Complete	scaffold_92	92365	94358	249.6	248
EOG092C3ENF	Complete	scaffold_73	5934	6860	295.3	224
EOG092C3F88	Missing
EOG092C3GCF	Complete	scaffold_201	2347	4491	265.8	292
EOG092C3HLI	Complete	scaffold_370	5668	13757	281.5	325
EOG092C3IJW	Complete	scaffold_9	205443	209055	427.1	283
EOG092C3JEN	Complete	scaffold_153	20536	21907	449.7	271
EOG092C3JIJ	Complete	scaffold_65	44895	54444	102.4	233
EOG092C3L9G	Complete	scaffold_199	27755	28821	200.4	155
EOG092C3LZ4	Complete	scaffold_3	148619	150616	311.9	290
EOG092C3MKB	Complete	scaffold_46	111629	112792	287.9	236
EOG092C3MZF	Complete	scaffold_186	32708	33304	117.2	64
EOG092C3N1W	Complete	scaffold_34	76478	78527	241.0	305
EOG092C3ND9	Complete	scaffold_138	43232	44522	250.9	191
EOG092C3NTC	Complete	scaffold_152	25620	27601	222.1	238
EOG092C3NVX	Duplicated	scaffold_188	13989	18273	408.7	301
EOG092C3NVX	Duplicated	scaffold_25	13978	18212	415.6	314
