# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Lobulomyces_sp._JEL0476.sorted_shovill.fasta -o Lobulomyces_sp._JEL0476.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_38/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_157	15973	25645	527.0	705
EOG092C00WD	Complete	scaffold_63	11593	27296	1315.2	1166
EOG092C02J3	Complete	scaffold_107	18984	25156	1156.1	1266
EOG092C038B	Complete	scaffold_41	9211	22002	403.4	470
EOG092C03KT	Complete	scaffold_33	5233	6952	310.4	364
EOG092C07CA	Complete	scaffold_1082	999	5790	460.0	573
EOG092C08KH	Complete	scaffold_249	398	13039	1134.1	881
EOG092C097K	Complete	scaffold_116	4453	8188	587.9	583
EOG092C0B3U	Fragmented	scaffold_667	1	2641	251.1	332
EOG092C0BAH	Complete	scaffold_650	3881	9548	823.2	789
EOG092C0BPW	Complete	scaffold_66	3079	14677	317.3	435
EOG092C0C5J	Complete	scaffold_347	9759	15885	1249.5	921
EOG092C0C7Z	Missing
EOG092C0CHR	Fragmented	scaffold_106	1	8454	868.1	665
EOG092C0CZK	Complete	scaffold_225	9050	21109	353.2	839
EOG092C0F0X	Complete	scaffold_524	7667	11240	663.0	603
EOG092C0I1P	Complete	scaffold_250	12348	20176	665.1	445
EOG092C0JYF	Complete	scaffold_1241	1	4631	490.3	633
EOG092C0K4D	Complete	scaffold_866	1	3239	630.7	623
EOG092C0KG1	Complete	scaffold_1468	1	3993	345.3	539
EOG092C0KYA	Complete	scaffold_1774	1525	3048	116.0	242
EOG092C0N3X	Complete	scaffold_64	13556	16826	292.1	488
EOG092C0OA7	Complete	scaffold_78	20399	24336	221.4	514
EOG092C0P21	Complete	scaffold_95	2416	9920	900.7	725
EOG092C0QZM	Complete	scaffold_637	1064	9817	855.6	792
EOG092C0RGR	Complete	scaffold_167	10424	22396	618.6	628
EOG092C0ROF	Duplicated	scaffold_1451	87	4016	293.2	516
EOG092C0ROF	Duplicated	scaffold_427	5270	9951	322.0	484
EOG092C0ST1	Duplicated	scaffold_1033	237	3037	991.1	587
EOG092C0ST1	Duplicated	scaffold_902	1994	4613	1010.2	620
EOG092C0TYK	Fragmented	scaffold_1758	1	2038	172.4	228
EOG092C0U5S	Complete	scaffold_790	1	7850	427.3	563
EOG092C0UR7	Fragmented	scaffold_70	1	4785	399.0	363
EOG092C0VEN	Complete	scaffold_65	34186	39452	347.4	443
EOG092C0WBD	Complete	scaffold_622	1	7555	534.9	435
EOG092C0WZC	Complete	scaffold_394	12621	14871	474.6	388
EOG092C0XD0	Complete	scaffold_791	4340	7609	186.2	269
EOG092C0Y9M	Complete	scaffold_1105	1	5602	49.2	215
EOG092C0YZZ	Complete	scaffold_667	6249	9324	718.5	480
EOG092C0ZT0	Complete	scaffold_235	17024	21193	484.1	445
EOG092C11L7	Complete	scaffold_282	6978	18791	559.8	516
EOG092C11NN	Complete	scaffold_2172	1	2124	845.1	477
EOG092C121R	Complete	scaffold_35	29487	31999	284.7	401
EOG092C12O0	Complete	scaffold_102	31550	33885	673.0	431
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_941	1256	6374	929.3	699
EOG092C1AHP	Complete	scaffold_85	1	7967	135.9	306
EOG092C1F4W	Complete	scaffold_25	30617	32696	902.1	458
EOG092C1FRM	Complete	scaffold_361	7052	14165	263.0	421
EOG092C1ILX	Complete	scaffold_977	1	2342	136.8	243
EOG092C1JHE	Complete	scaffold_39	35514	41125	159.9	267
EOG092C1KCQ	Complete	scaffold_40	7185	9799	568.6	427
EOG092C1KNC	Fragmented	scaffold_522	6558	11764	167.7	169
EOG092C1M1S	Complete	scaffold_2100	12	2470	431.5	458
EOG092C1O5L	Complete	scaffold_441	5929	13300	504.7	395
EOG092C1OUP	Complete	scaffold_532	5916	11600	484.4	454
EOG092C1PRY	Complete	scaffold_26	3767	5636	505.9	401
EOG092C1RXZ	Complete	scaffold_684	2908	4423	228.9	359
EOG092C1TLO	Missing
EOG092C1U6R	Complete	scaffold_454	1	3752	554.7	376
EOG092C1UDO	Complete	scaffold_454	4105	8098	458.8	364
EOG092C1URX	Complete	scaffold_1778	1173	2939	602.5	365
EOG092C1VMQ	Complete	scaffold_632	125	2629	481.0	376
EOG092C1VT8	Complete	scaffold_219	1981	6151	576.6	446
EOG092C1W1B	Complete	scaffold_1697	1092	3282	389.6	382
EOG092C1WBG	Complete	scaffold_657	3131	9462	125.0	247
EOG092C1YG7	Complete	scaffold_21	49578	55969	339.9	272
EOG092C1ZRG	Complete	scaffold_3	38208	39835	375.1	270
EOG092C20OL	Complete	scaffold_29	4989	11607	309.5	381
EOG092C21L2	Complete	scaffold_1652	231	1692	543.5	365
EOG092C221B	Complete	scaffold_1841	1	2981	79.9	172
EOG092C22C1	Duplicated	scaffold_43	3376	5233	531.9	375
EOG092C22C1	Duplicated	scaffold_77	34831	36628	462.0	374
EOG092C236M	Duplicated	scaffold_329	10114	12190	532.3	436
EOG092C236M	Duplicated	scaffold_68	16652	18948	507.5	435
EOG092C23X9	Complete	scaffold_1985	1	2674	579.2	402
EOG092C24CZ	Complete	scaffold_175	9958	11978	876.2	430
EOG092C24GU	Fragmented	scaffold_38	44881	48249	278.3	313
EOG092C27SX	Complete	scaffold_750	3427	8191	156.6	254
EOG092C28F5	Complete	scaffold_2509	1	1906	510.4	289
EOG092C28I3	Complete	scaffold_503	7440	12233	926.0	612
EOG092C2D1V	Complete	scaffold_555	3580	10270	518.0	329
EOG092C2DPS	Complete	scaffold_298	8021	15805	461.1	357
EOG092C2GKC	Complete	scaffold_1184	2788	5152	490.7	363
EOG092C2GWG	Duplicated	scaffold_194	8185	10422	88.1	94
EOG092C2GWG	Duplicated	scaffold_228	15764	23025	83.9	85
EOG092C2HER	Complete	scaffold_259	2867	4096	285.6	246
EOG092C2IFF	Complete	scaffold_15	55858	61530	404.7	349
EOG092C2IG9	Complete	scaffold_12	26286	42479	115.7	521
EOG092C2JLG	Complete	scaffold_952	1	6226	163.0	181
EOG092C2LSI	Complete	scaffold_71	32849	34201	295.2	204
EOG092C2M8E	Complete	scaffold_406	4530	9707	80.4	189
EOG092C2MTS	Fragmented	scaffold_2469	133	1955	166.7	186
EOG092C2OKO	Fragmented	scaffold_2884	1	1453	531.7	301
EOG092C2Q7B	Complete	scaffold_97	6831	13102	144.2	160
EOG092C2Q7F	Complete	scaffold_192	14295	16425	618.9	444
EOG092C2RKX	Complete	scaffold_67	1	4395	144.2	297
EOG092C2S2R	Complete	scaffold_515	157	1855	173.6	267
