# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Irineochytrium_annulatum_JEL0729.dipspades.fasta -o Irineochytrium_annulatum_JEL0729.dipspades -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_40/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	1702_contig_5629_length	1	5629	531.1	719
EOG092C00WD	Fragmented	113_contig_56406_length	17586	27945	947.8	809
EOG092C02J3	Complete	109_contig_58414_length	43536	54630	1315.3	1144
EOG092C038B	Fragmented	124_contig_51120_length	33114	45827	305.7	284
EOG092C03KT	Complete	613_contig_17427_length	4094	10726	348.8	462
EOG092C07CA	Fragmented	101_contig_66143_length	14751	23537	185.0	278
EOG092C08KH	Complete	327_contig_26160_length	14905	21595	1223.6	882
EOG092C097K	Complete	98_contig_67716_length	3775	7685	738.4	619
EOG092C0B3U	Fragmented	96_contig_68834_length	1	8260	414.2	433
EOG092C0BAH	Complete	347_contig_25475_length	5925	16031	946.1	765
EOG092C0BPW	Complete	224_contig_34032_length	5838	15158	372.6	414
EOG092C0C5J	Complete	213_contig_34602_length	26524	34602	796.4	737
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	65_contig_678072_length	167628	170735	698.9	793
EOG092C0CZK	Complete	252_contig_31687_length	1	8929	284.8	564
EOG092C0F0X	Fragmented	2602_contig_2363_length	1	1968	611.5	445
EOG092C0I1P	Complete	289_contig_28762_length	13194	16366	800.4	540
EOG092C0JYF	Fragmented	122_contig_51738_length	6064	19333	196.2	297
EOG092C0K4D	Complete	408_contig_22840_length	1	4499	600.5	623
EOG092C0KG1	Complete	1376_contig_7789_length	335	4635	372.1	540
EOG092C0KYA	Complete	309_contig_27089_length	15835	17678	239.4	277
EOG092C0N3X	Fragmented	430_contig_21924_length	1	4291	265.2	205
EOG092C0OA7	Complete	387_contig_23640_length	1812	5649	309.6	523
EOG092C0P21	Complete	3_contig_198035_length	120143	122788	626.1	712
EOG092C0QZM	Fragmented	1_contig_37149_length	35124	37149	528.9	418
EOG092C0RGR	Complete	1358_contig_7873_length	3450	7006	766.0	658
EOG092C0ROF	Complete	478_contig_20524_length	4969	12215	346.7	522
EOG092C0ST1	Complete	1162_contig_9463_length	3137	5916	1000.7	593
EOG092C0TYK	Complete	150_contig_42896_length	15611	17620	265.9	258
EOG092C0U5S	Complete	922_contig_12091_length	7954	10482	421.7	451
EOG092C0UR7	Fragmented	464_contig_20833_length	8120	15015	500.5	360
EOG092C0VEN	Complete	100_contig_67011_length	47352	50093	275.8	442
EOG092C0WBD	Complete	817_contig_13461_length	8809	11274	617.5	484
EOG092C0WZC	Complete	183_contig_37485_length	28410	30532	468.1	390
EOG092C0XD0	Missing
EOG092C0Y9M	Complete	199_contig_35995_length	21503	27265	122.4	228
EOG092C0YZZ	Complete	787_contig_13949_length	7830	11345	735.8	463
EOG092C0ZT0	Complete	279_contig_29431_length	20635	23162	446.8	435
EOG092C11L7	Complete	556_contig_18426_length	2221	13316	595.0	438
EOG092C11NN	Complete	152_contig_42745_length	35303	37357	863.9	495
EOG092C121R	Complete	449_contig_21215_length	1273	4018	585.6	549
EOG092C12O0	Complete	333_contig_26040_length	17890	20200	743.7	438
EOG092C12WO	Fragmented	197_contig_36015_length	2018	9974	248.5	393
EOG092C19ZG	Complete	142_contig_45267_length	1162	4970	821.3	625
EOG092C1AHP	Complete	102_contig_64003_length	22334	24606	251.0	433
EOG092C1F4W	Complete	1206_contig_9071_length	2452	4768	924.1	458
EOG092C1FRM	Complete	367_contig_24217_length	1	4305	375.0	444
EOG092C1ILX	Complete	246_contig_32069_length	24353	30912	125.2	181
EOG092C1JHE	Complete	1558_contig_6520_length	4624	6520	158.4	189
EOG092C1KCQ	Complete	248_contig_31914_length	16788	24212	555.9	425
EOG092C1KNC	Complete	1794_contig_5122_length	231	2457	310.0	278
EOG092C1M1S	Complete	693_contig_15538_length	1	1777	423.9	367
EOG092C1O5L	Complete	213_contig_34602_length	12234	14741	596.7	479
EOG092C1OUP	Duplicated	1211_contig_8997_length	1434	8997	407.7	421
EOG092C1OUP	Duplicated	133_contig_47511_length	4376	12647	461.3	454
EOG092C1PRY	Complete	881_contig_12518_length	10645	12257	520.8	360
EOG092C1RXZ	Duplicated	268_contig_30064_length	10983	12371	405.0	412
EOG092C1RXZ	Duplicated	80_contig_166760_length	29516	30943	455.6	418
EOG092C1TLO	Complete	475_contig_20595_length	7288	8475	136.0	201
EOG092C1U6R	Complete	134_contig_47325_length	5506	13841	548.8	595
EOG092C1UDO	Complete	246_contig_32069_length	4862	9071	478.0	332
EOG092C1URX	Complete	384_contig_23683_length	11620	13190	611.2	366
EOG092C1VMQ	Complete	91_contig_77477_length	6078	8328	500.5	360
EOG092C1VT8	Complete	128_contig_49141_length	3104	5693	621.0	399
EOG092C1W1B	Complete	423_contig_22265_length	1	5527	647.0	519
EOG092C1WBG	Complete	1833_contig_4929_length	1	4754	242.9	364
EOG092C1YG7	Complete	617_contig_17404_length	2476	4288	357.3	296
EOG092C1ZRG	Complete	1022_contig_10915_length	1104	3597	378.8	270
EOG092C20OL	Fragmented	2420_contig_2877_length	1	2541	184.6	178
EOG092C21L2	Complete	42_contig_15615_length	8162	10399	636.9	410
EOG092C221B	Missing
EOG092C22C1	Duplicated	560_contig_18285_length	7102	10925	535.3	376
EOG092C22C1	Duplicated	686_contig_15617_length	3791	5636	544.4	376
EOG092C236M	Complete	107_contig_58695_length	31111	33275	532.3	435
EOG092C23X9	Complete	338_contig_25850_length	17705	19788	580.9	403
EOG092C24CZ	Complete	155_contig_41993_length	7427	9420	870.4	430
EOG092C24GU	Complete	557_contig_18390_length	12675	18280	441.9	379
EOG092C27SX	Complete	181_contig_37560_length	30127	37560	197.9	238
EOG092C28F5	Complete	317_contig_26729_length	1005	3222	523.9	301
EOG092C28I3	Complete	158_contig_41697_length	31148	34214	1033.3	655
EOG092C2D1V	Complete	177_contig_37983_length	21036	24505	661.6	424
EOG092C2DPS	Complete	846_contig_13005_length	7645	10634	462.2	360
EOG092C2GKC	Complete	94_contig_73387_length	14370	16161	457.7	362
EOG092C2GWG	Complete	21_contig_35829_length	3440	5730	96.8	86
EOG092C2HER	Duplicated	1730_contig_5446_length	159	1508	273.3	225
EOG092C2HER	Duplicated	66_contig_527224_length	141948	144749	240.5	239
EOG092C2IFF	Complete	573_contig_17910_length	3158	6153	450.4	356
EOG092C2IG9	Complete	1964_contig_4393_length	46	4393	89.6	200
EOG092C2JLG	Missing
EOG092C2LSI	Complete	1032_contig_10855_length	664	2561	296.8	203
EOG092C2M8E	Missing
EOG092C2MTS	Complete	167_contig_39420_length	36285	37984	252.0	253
EOG092C2OKO	Complete	1678_contig_5708_length	937	3270	595.1	335
EOG092C2Q7B	Complete	649_contig_16639_length	8842	11694	151.5	150
EOG092C2Q7F	Duplicated	31_contig_38853_length	11950	14835	625.2	445
EOG092C2Q7F	Duplicated	938_contig_11863_length	7014	9995	628.5	445
EOG092C2RKX	Complete	32_contig_33135_length	23065	24940	213.8	312
EOG092C2S2R	Fragmented	113_contig_56406_length	33121	39309	24.3	53
EOG092C2S9V	Complete	565_contig_18199_length	4691	6496	671.1	365
EOG092C2SCC	Complete	125_contig_50295_length	7723	9207	604.7	340
EOG092C2SEF	Complete	295_contig_28263_length	94	1701	605.5	350
EOG092C2SKV	Complete	1996_contig_4268_length	280	4268	311.7	358
EOG092C2SMS	Complete	113_contig_56406_length	14419	20635	166.1	203
EOG092C2TXG	Complete	1254_contig_8614_length	1	6530	328.6	373
EOG092C2UIQ	Complete	221_contig_34195_length	18435	20196	450.6	382
EOG092C2V3O	Complete	595_contig_17580_length	3741	5557	586.6	348
EOG092C2VGW	Complete	388_contig_23615_length	12793	17527	275.1	334
EOG092C2VJL	Complete	131_contig_48786_length	4596	6647	464.0	319
EOG092C2X60	Complete	1225_contig_8911_length	1	1602	43.7	107
EOG092C2X6U	Complete	141_contig_45330_length	37666	44984	596.2	411
EOG092C2YBO	Complete	130_contig_48810_length	23655	28539	466.3	298
EOG092C2Z4E	Fragmented	430_contig_21924_length	1	7615	229.0	222
EOG092C2ZCA	Fragmented	169_contig_38719_length	850	7327	291.0	218
EOG092C317A	Complete	461_contig_20975_length	169	1656	393.9	295
EOG092C31ZS	Complete	657_contig_16502_length	9465	11003	480.8	388
EOG092C330M	Complete	543_contig_18777_length	16143	18745	369.0	302
EOG092C33JO	Complete	125_contig_50295_length	27873	29422	356.1	302
EOG092C34FN	Complete	666_contig_16315_length	7882	10390	312.6	237
EOG092C34KH	Missing
EOG092C355W	Complete	1032_contig_10855_length	4949	7638	138.2	305
EOG092C35RK	Fragmented	3035_contig_1386_length	1	1386	190.1	145
EOG092C35SR	Complete	213_contig_34602_length	22906	24952	582.0	379
EOG092C36CW	Fragmented	219_contig_34308_length	10841	21445	158.6	137
EOG092C36IX	Complete	111_contig_56923_length	30247	31974	265.8	289
EOG092C36RH	Complete	988_contig_11296_length	2296	5345	71.4	285
EOG092C3703	Missing
EOG092C37AK	Complete	241_contig_32304_length	8742	10120	418.6	260
EOG092C38HU	Complete	1218_contig_8946_length	5280	6900	346.8	303
EOG092C3D5H	Fragmented	964_contig_11648_length	1091	2524	46.5	94
EOG092C3DT5	Complete	297_contig_28221_length	4831	16904	169.6	253
