# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Thoreauomyces_humboldtii_JEL0095.dipspades_sorted.fasta -o Thoreauomyces_humboldtii_JEL0095.dipspades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_35/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_1	133498	145901	572.0	725
EOG092C00WD	Complete	scaffold_427	364	8320	1498.7	1246
EOG092C02J3	Complete	scaffold_822	2663	9438	1076.9	1086
EOG092C038B	Complete	scaffold_419	1267	5547	516.4	529
EOG092C03KT	Complete	scaffold_115	9321	15532	147.8	465
EOG092C07CA	Complete	scaffold_625	2357	8861	674.1	691
EOG092C08KH	Duplicated	scaffold_141	12662	17924	1212.8	866
EOG092C08KH	Duplicated	scaffold_582	2136	7673	1250.3	881
EOG092C097K	Duplicated	scaffold_117	10988	16148	727.4	553
EOG092C097K	Duplicated	scaffold_4	57095	65424	720.1	572
EOG092C0B3U	Fragmented	scaffold_68	12520	20935	472.6	469
EOG092C0BAH	Complete	scaffold_42	42303	51974	998.6	891
EOG092C0BPW	Complete	scaffold_32	32180	36201	418.9	411
EOG092C0C5J	Complete	scaffold_99	3157	7533	1111.3	924
EOG092C0C7Z	Fragmented	scaffold_593	906	8051	95.8	232
EOG092C0CHR	Complete	scaffold_801	4185	8052	1186.8	831
EOG092C0CZK	Complete	scaffold_400	11347	17964	487.8	700
EOG092C0F0X	Duplicated	scaffold_2	106395	110618	919.9	710
EOG092C0F0X	Duplicated	scaffold_268	19387	22900	918.3	713
EOG092C0I1P	Complete	scaffold_982	851	4508	767.9	515
EOG092C0JYF	Complete	scaffold_571	640	4811	571.6	766
EOG092C0K4D	Complete	scaffold_406	6307	9900	723.5	671
EOG092C0KG1	Complete	scaffold_324	14834	17146	412.4	604
EOG092C0KYA	Complete	scaffold_879	1581	3654	221.8	282
