# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Rhizoclosmatium_hyalinus_JEL0917.sorted_shovill.fasta -o Rhizoclosmatium_hyalinus_JEL0917.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_32/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_386	6159	13511	532.3	724
EOG092C00WD	Complete	scaffold_45	73695	82734	1591.0	1331
EOG092C02J3	Complete	scaffold_25	49086	54594	1338.0	1102
EOG092C038B	Complete	scaffold_51	19867	27738	374.4	454
EOG092C03KT	Complete	scaffold_458	10690	16495	238.8	405
EOG092C07CA	Complete	scaffold_40	15025	19327	621.8	686
EOG092C08KH	Complete	scaffold_286	18385	24622	1182.0	870
EOG092C097K	Complete	scaffold_62	9902	15777	733.0	618
EOG092C0B3U	Complete	scaffold_5	130372	133894	564.0	619
EOG092C0BAH	Complete	scaffold_64	66783	73717	681.6	730
EOG092C0BPW	Complete	scaffold_75	10857	14821	304.7	444
EOG092C0C5J	Complete	scaffold_239	20958	24837	1275.9	940
EOG092C0C7Z	Complete	scaffold_502	3697	9601	156.0	361
EOG092C0CHR	Complete	scaffold_136	31798	35479	1198.5	825
EOG092C0CZK	Complete	scaffold_88	17799	23157	272.0	551
EOG092C0F0X	Missing
EOG092C0I1P	Complete	scaffold_58	51276	57936	841.4	554
EOG092C0JYF	Complete	scaffold_35	27767	35727	501.3	749
EOG092C0K4D	Complete	scaffold_10	181354	184217	724.8	667
EOG092C0KG1	Complete	scaffold_714	951	3538	379.5	590
EOG092C0KYA	Complete	scaffold_75	30552	32997	229.3	311
