# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Chytriomyces_hyalinus_JEL0176.dipspades.fasta -o Chytriomyces_hyalinus_JEL0176.dipspades -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_8/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	338_contig_49086_length	31562	37241	314.6	658
EOG092C00WD	Missing
EOG092C02J3	Complete	464_contig_30024_length	16671	23127	1330.8	1189
EOG092C038B	Complete	316_contig_55211_length	46097	51955	553.7	625
EOG092C03KT	Complete	356_contig_45043_length	18431	25014	417.5	565
EOG092C07CA	Complete	310_contig_56647_length	41289	45191	402.6	582
EOG092C08KH	Complete	368_contig_42527_length	2978	9217	1232.7	909
EOG092C097K	Complete	547_contig_23990_length	8427	13749	735.0	610
EOG092C0B3U	Complete	267_contig_94941_length	70660	81188	467.0	534
EOG092C0BAH	Complete	414_contig_36047_length	17402	24174	680.8	727
EOG092C0BPW	Complete	122_contig_58289_length	1	3257	348.9	449
EOG092C0C5J	Complete	263_contig_102045_length	5116	9577	1276.7	940
EOG092C0C7Z	Fragmented	316_contig_55211_length	49215	55211	27.2	107
EOG092C0CHR	Complete	466_contig_29944_length	9351	13111	1190.6	826
EOG092C0CZK	Complete	416_contig_36022_length	191	5989	335.9	700
EOG092C0F0X	Fragmented	147_contig_11161_length	3089	11065	331.7	399
EOG092C0I1P	Complete	616_contig_20581_length	4072	7830	735.0	554
EOG092C0JYF	Missing
EOG092C0K4D	Complete	587_contig_21710_length	12115	15263	684.1	648
EOG092C0KG1	Complete	376_contig_41558_length	19050	24170	340.3	487
EOG092C0KYA	Complete	933_contig_9189_length	1498	3579	279.8	370
EOG092C0N3X	Complete	840_contig_11567_length	1865	5636	517.0	487
EOG092C0OA7	Complete	227_contig_20074_length	9212	13793	314.9	501
EOG092C0P21	Complete	188_contig_10082_length	3447	7052	874.2	668
EOG092C0QZM	Complete	297_contig_65077_length	32102	35607	876.8	805
EOG092C0RGR	Complete	336_contig_50213_length	15364	18749	730.1	660
EOG092C0ROF	Duplicated	483_contig_29079_length	22626	27392	312.8	424
EOG092C0ROF	Duplicated	884_contig_10229_length	695	5592	312.6	394
EOG092C0ST1	Complete	421_contig_35512_length	13882	16673	783.4	541
EOG092C0TYK	Complete	446_contig_32786_length	2044	4199	284.3	259
EOG092C0U5S	Complete	283_contig_71651_length	54693	58602	377.6	573
EOG092C0UR7	Complete	604_contig_20994_length	13250	16594	489.0	389
EOG092C0VEN	Complete	300_contig_62542_length	14418	19112	364.1	453
