# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Entophlyctis_luteolus_JEL0120.dipspades.fasta -o Entophlyctis_luteolus_JEL0120.dipspades -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978385_6/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Fragmented	926_contig_9780_length	1	6072	268.1	323
EOG092C00WD	Fragmented	123_contig_37678_length	1	9974	960.6	881
EOG092C02J3	Complete	60_contig_79657_length	3346	11245	1259.7	1184
EOG092C038B	Complete	247_contig_25354_length	7647	12259	455.4	463
EOG092C03KT	Complete	162_contig_31551_length	14992	22620	336.6	531
EOG092C07CA	Complete	676_contig_12912_length	3896	9219	542.2	630
EOG092C08KH	Complete	589_contig_14276_length	1793	7656	933.2	732
EOG092C097K	Complete	8_contig_34689_length	25229	34084	729.1	602
EOG092C0B3U	Complete	323_contig_21624_length	1280	14156	524.6	569
EOG092C0BAH	Complete	238_contig_25652_length	10621	20604	674.9	711
EOG092C0BPW	Complete	971_contig_9307_length	1978	8741	386.0	416
EOG092C0C5J	Fragmented	651_contig_13356_length	224	2966	770.4	575
EOG092C0C7Z	Fragmented	78_contig_55019_length	17652	23458	97.5	261
EOG092C0CHR	Complete	321_contig_21730_length	14384	21730	1127.3	822
EOG092C0CZK	Complete	91_contig_46154_length	1	6384	234.5	534
EOG092C0F0X	Fragmented	362_contig_19900_length	1	5318	373.4	303
EOG092C0I1P	Duplicated	299_contig_22629_length	5666	13498	679.7	443
EOG092C0I1P	Duplicated	479_contig_16544_length	4904	12985	744.4	551
EOG092C0JYF	Complete	235_contig_25871_length	7859	20847	405.9	654
EOG092C0K4D	Fragmented	1439_contig_5446_length	4	5446	537.2	515
EOG092C0KG1	Fragmented	930_contig_9738_length	8145	9738	258.5	354
EOG092C0KYA	Complete	768_contig_11618_length	337	10745	225.1	304
EOG092C0N3X	Duplicated	1573_contig_4637_length	1	1784	427.3	452
EOG092C0N3X	Duplicated	446_contig_17235_length	15078	16913	439.7	464
EOG092C0OA7	Complete	71_contig_60944_length	35609	38890	342.0	536
EOG092C0P21	Complete	358_contig_20068_length	15928	18975	720.5	656
EOG092C0QZM	Missing
EOG092C0RGR	Complete	115_contig_39156_length	28165	31108	615.4	577
EOG092C0ROF	Duplicated	160_contig_32010_length	7185	11940	330.5	422
EOG092C0ROF	Duplicated	400_contig_18736_length	4878	9014	328.3	432
EOG092C0ST1	Duplicated	220_contig_26913_length	2542	5110	997.4	588
EOG092C0ST1	Duplicated	680_contig_12804_length	8801	11439	997.4	587
EOG092C0TYK	Complete	140_contig_34717_length	7391	9706	262.9	263
EOG092C0U5S	Complete	1265_contig_6671_length	703	5619	291.5	442
EOG092C0UR7	Fragmented	609_contig_13921_length	1	7640	206.2	189
EOG092C0VEN	Complete	770_contig_11612_length	8681	11526	312.8	425
EOG092C0WBD	Complete	279_contig_23559_length	11451	18705	477.2	431
EOG092C0WZC	Duplicated	132_contig_36034_length	29022	31126	457.0	387
EOG092C0WZC	Duplicated	1_contig_121010_length	79700	86318	439.7	388
EOG092C0XD0	Complete	291_contig_23217_length	18518	20806	226.7	299
EOG092C0Y9M	Complete	416_contig_18003_length	1	6178	93.1	206
EOG092C0YZZ	Complete	83_contig_52174_length	41746	44557	752.3	497
EOG092C0ZT0	Complete	187_contig_29899_length	24041	26677	439.2	434
EOG092C11L7	Complete	1372_contig_5943_length	218	4383	589.7	438
EOG092C11NN	Duplicated	140_contig_34717_length	12284	14565	924.9	529
EOG092C11NN	Duplicated	190_contig_29697_length	19993	22179	917.6	524
EOG092C121R	Complete	462_contig_16953_length	11925	15636	574.8	573
EOG092C12O0	Duplicated	190_contig_29697_length	1474	5948	746.1	437
EOG092C12O0	Duplicated	562_contig_14675_length	6598	9024	750.7	435
EOG092C12WO	Missing
EOG092C19ZG	Duplicated	1137_contig_7775_length	1	5715	1100.9	832
EOG092C19ZG	Duplicated	336_contig_20973_length	7636	13004	1012.5	854
EOG092C1AHP	Complete	128_contig_36540_length	13505	16603	264.6	427
EOG092C1F4W	Complete	1167_contig_7553_length	884	2643	923.3	456
EOG092C1FRM	Fragmented	73_contig_58847_length	1	5469	239.3	269
EOG092C1ILX	Complete	89_contig_48044_length	34380	40656	162.2	212
EOG092C1JHE	Complete	201_contig_28191_length	17450	23610	168.7	182
EOG092C1KCQ	Complete	66_contig_63153_length	42505	49245	466.6	403
EOG092C1KNC	Fragmented	334_contig_21159_length	2848	13995	103.8	130
EOG092C1M1S	Complete	689_contig_12669_length	5522	7864	257.2	380
EOG092C1O5L	Complete	221_contig_26781_length	18548	22820	591.9	498
EOG092C1OUP	Fragmented	152_contig_33104_length	16196	27219	225.6	297
EOG092C1PRY	Complete	946_contig_9547_length	2676	4577	467.3	380
EOG092C1RXZ	Duplicated	148_contig_33428_length	5999	8550	460.5	421
EOG092C1RXZ	Duplicated	86_contig_49401_length	38998	42707	438.8	421
EOG092C1TLO	Complete	94_contig_44975_length	4678	16095	277.2	345
EOG092C1U6R	Complete	1034_contig_8700_length	107	2951	450.3	360
EOG092C1UDO	Complete	740_contig_11977_length	3432	7832	434.9	337
EOG092C1URX	Complete	42_contig_36797_length	26265	27956	450.4	301
EOG092C1VMQ	Complete	577_contig_14481_length	2695	5655	466.5	368
EOG092C1VT8	Complete	1206_contig_7147_length	4628	7005	554.6	313
EOG092C1W1B	Complete	1647_contig_4104_length	1774	4053	652.1	476
EOG092C1WBG	Complete	325_contig_21585_length	4713	7267	152.7	330
EOG092C1YG7	Missing
EOG092C1ZRG	Complete	157_contig_32564_length	13813	15301	362.8	268
EOG092C20OL	Missing
EOG092C21L2	Complete	196_contig_28319_length	12562	14015	527.5	365
EOG092C221B	Complete	665_contig_13092_length	9758	11179	86.8	152
EOG092C22C1	Duplicated	1_contig_121010_length	107196	108798	382.2	344
EOG092C22C1	Duplicated	872_contig_10518_length	8272	10309	430.5	353
EOG092C236M	Complete	76_contig_56528_length	28661	30672	535.4	436
EOG092C23X9	Duplicated	488_contig_16277_length	7300	9472	542.8	399
EOG092C23X9	Duplicated	63_contig_68373_length	60509	62631	482.0	334
EOG092C24CZ	Complete	754_contig_11826_length	5800	7905	764.7	428
EOG092C24GU	Fragmented	1507_contig_5051_length	1	1420	241.4	205
EOG092C27SX	Complete	929_contig_9740_length	4473	6173	206.7	244
EOG092C28F5	Complete	226_contig_26621_length	166	3871	533.0	301
EOG092C28I3	Fragmented	2059_contig_2149_length	1	1612	386.1	342
EOG092C2D1V	Complete	259_contig_24653_length	6954	8895	659.6	428
EOG092C2DPS	Complete	1886_contig_2849_length	1	2849	375.0	278
EOG092C2GKC	Complete	1041_contig_8635_length	6385	8211	439.2	364
EOG092C2GWG	Missing
EOG092C2HER	Complete	16_contig_35784_length	9857	11173	270.4	237
EOG092C2IFF	Complete	1576_contig_4635_length	2233	4635	265.8	288
EOG092C2IG9	Missing
EOG092C2JLG	Complete	467_contig_16807_length	2001	3924	252.7	216
EOG092C2LSI	Missing
EOG092C2M8E	Fragmented	739_contig_12010_length	1	6257	83.9	128
EOG092C2MTS	Complete	513_contig_15633_length	7782	9306	147.0	217
EOG092C2OKO	Duplicated	44_contig_45427_length	26645	28143	541.3	338
EOG092C2OKO	Duplicated	44_contig_45427_length	7684	9182	541.3	338
EOG092C2Q7B	Complete	151_contig_33257_length	14909	17636	144.0	173
EOG092C2Q7F	Complete	200_contig_28247_length	9838	12395	549.2	443
EOG092C2RKX	Complete	90_contig_46908_length	5930	8810	184.8	298
EOG092C2S2R	Complete	469_contig_16779_length	3197	10474	156.1	210
EOG092C2S9V	Missing
EOG092C2SCC	Fragmented	309_contig_22247_length	17041	22247	85.4	59
EOG092C2SEF	Fragmented	876_contig_10454_length	2179	10431	571.7	330
EOG092C2SKV	Complete	712_contig_12393_length	8826	10519	377.2	355
EOG092C2SMS	Complete	537_contig_15129_length	7329	11053	171.7	195
EOG092C2TXG	Complete	1024_contig_8818_length	580	4520	264.6	331
EOG092C2UIQ	Complete	228_contig_26421_length	1574	3890	474.6	388
EOG092C2V3O	Complete	72_contig_59655_length	30861	32657	584.3	348
EOG092C2VGW	Fragmented	458_contig_17046_length	14754	17046	156.2	221
EOG092C2VJL	Complete	127_contig_36941_length	1690	4791	432.5	324
EOG092C2X60	Missing
EOG092C2X6U	Complete	960_contig_9440_length	2588	5718	600.6	441
EOG092C2YBO	Duplicated	16_contig_35784_length	1141	4816	456.8	300
EOG092C2YBO	Duplicated	527_contig_15271_length	1922	6483	457.7	301
EOG092C2Z4E	Missing
EOG092C2ZCA	Fragmented	2352_contig_1239_length	227	1239	194.3	160
EOG092C317A	Missing
EOG092C31ZS	Complete	48_contig_130324_length	50792	54013	459.6	355
EOG092C330M	Complete	92_contig_45230_length	18405	20033	369.4	298
EOG092C33JO	Complete	96_contig_44418_length	30897	32413	352.0	302
EOG092C34FN	Complete	62_contig_76940_length	29329	31281	293.1	246
EOG092C34KH	Missing
EOG092C355W	Complete	355_contig_20121_length	6603	9181	158.8	334
EOG092C35RK	Fragmented	2185_contig_1744_length	1	1744	279.8	177
EOG092C35SR	Complete	1952_contig_2554_length	477	2538	566.2	378
EOG092C36CW	Complete	1275_contig_6615_length	1926	3211	436.5	281
EOG092C36IX	Missing
EOG092C36RH	Complete	2_contig_19830_length	12168	14251	220.7	319
EOG092C3703	Missing
EOG092C37AK	Duplicated	120_contig_38341_length	35567	36802	411.2	258
EOG092C37AK	Duplicated	307_contig_22313_length	16530	17768	410.5	258
EOG092C38HU	Complete	83_contig_52174_length	28363	33432	342.1	274
EOG092C3D5H	Complete	555_contig_14758_length	4268	7950	187.2	309
EOG092C3DT5	Fragmented	703_contig_12544_length	6233	12544	60.6	93
EOG092C3DV0	Duplicated	407_contig_18478_length	11900	13990	285.3	243
EOG092C3DV0	Duplicated	803_contig_11229_length	1942	4115	288.5	246
EOG092C3ENF	Complete	374_contig_19523_length	3057	4376	284.1	205
EOG092C3F88	Complete	276_contig_23784_length	13189	14486	155.7	208
EOG092C3GCF	Missing
EOG092C3HLI	Fragmented	245_contig_25429_length	12992	19971	123.4	170
EOG092C3IJW	Complete	82_contig_53642_length	22556	23881	444.6	292
EOG092C3JEN	Complete	66_contig_63153_length	22581	23953	344.8	244
EOG092C3JIJ	Complete	105_contig_41550_length	32907	35397	245.7	322
EOG092C3L9G	Complete	176_contig_30779_length	3518	4635	183.3	154
EOG092C3LZ4	Missing
EOG092C3MKB	Complete	125_contig_37311_length	10931	18280	232.3	244
EOG092C3MZF	Duplicated	438_contig_17379_length	2312	2884	84.5	71
EOG092C3MZF	Duplicated	741_contig_11968_length	9080	9787	88.5	64
EOG092C3N1W	Complete	984_contig_9156_length	308	1960	307.1	338
EOG092C3ND9	Complete	618_contig_13747_length	979	2267	251.0	190
EOG092C3NTC	Complete	656_contig_13222_length	10470	11702	146.9	203
EOG092C3NVX	Fragmented	393_contig_18922_length	467	11654	98.4	165
EOG092C3P8T	Complete	945_contig_9563_length	3327	4902	383.6	290
EOG092C3QQ6	Complete	1378_contig_5894_length	680	5894	347.6	262
EOG092C3RZP	Missing
EOG092C3SC6	Complete	262_contig_24532_length	23018	24480	251.1	207
EOG092C3TX5	Complete	261_contig_24624_length	442	2438	151.1	156
EOG092C3VJP	Complete	29_contig_10223_length	6348	9799	125.0	162
EOG092C3WW5	Missing
EOG092C3Z6E	Complete	40_contig_41930_length	14593	18802	175.1	224
EOG092C3ZSC	Duplicated	124_contig_37592_length	33670	34385	176.0	144
EOG092C3ZSC	Duplicated	149_contig_33418_length	31420	33086	172.7	143
EOG092C40AW	Complete	1734_contig_3657_length	1	3626	341.3	216
EOG092C410Y	Complete	135_contig_35771_length	2721	4058	223.0	171
EOG092C42ZN	Complete	82_contig_53642_length	47195	49199	348.4	237
EOG092C441A	Fragmented	1742_contig_3616_length	1338	3616	119.2	119
EOG092C44EY	Duplicated	1392_contig_5795_length	4089	5526	409.0	253
EOG092C44EY	Duplicated	364_contig_19852_length	14158	15281	409.5	253
EOG092C44EY	Duplicated	72_contig_59655_length	51756	52802	409.3	253
EOG092C44LK	Missing
EOG092C44YB	Complete	633_contig_13587_length	2422	8766	218.1	246
EOG092C46M0	Complete	1255_contig_6767_length	1410	3699	147.3	136
EOG092C46VR	Missing
EOG092C47TW	Missing
EOG092C481U	Complete	822_contig_11000_length	6441	10961	306.7	194
EOG092C484E	Complete	9_contig_84408_length	10501	11598	292.8	220
EOG092C48JI	Complete	505_contig_15941_length	8731	10102	183.4	152
EOG092C495C	Complete	475_contig_16664_length	10046	16060	133.4	111
EOG092C4A9Y	Complete	179_contig_30690_length	22647	24273	220.8	219
EOG092C4AQW	Missing
EOG092C4AZQ	Duplicated	593_contig_14264_length	10909	11640	290.2	180
EOG092C4AZQ	Duplicated	981_contig_9171_length	1379	2985	289.1	180
EOG092C4BDP	Complete	108_contig_41222_length	5725	11729	299.8	199
EOG092C4C2A	Fragmented	554_contig_14760_length	1	6699	45.5	52
EOG092C4CCH	Complete	264_contig_24487_length	192	1820	340.9	187
EOG092C4CGV	Complete	1948_contig_2567_length	1491	2511	220.3	176
EOG092C4CNP	Complete	174_contig_30897_length	479	2705	150.6	193
EOG092C4D28	Fragmented	241_contig_25546_length	14161	24249	98.4	91
EOG092C4D5B	Complete	73_contig_58847_length	39671	45151	334.6	218
EOG092C4DAK	Missing
EOG092C4EGW	Duplicated	170_contig_31069_length	6677	8785	395.7	360
EOG092C4EGW	Duplicated	71_contig_60944_length	9143	11246	388.5	336
EOG092C4F6L	Missing
EOG092C4FRI	Complete	227_contig_26595_length	6878	13328	236.7	199
EOG092C4FYC	Duplicated	528_contig_15238_length	1790	2551	342.7	198
EOG092C4FYC	Duplicated	929_contig_9740_length	6666	7427	344.4	198
EOG092C4H6Z	Missing
EOG092C4HB9	Duplicated	212_contig_27369_length	13729	14777	335.2	174
EOG092C4HB9	Duplicated	477_contig_16569_length	1082	2086	334.0	173
EOG092C4HB9	Duplicated	88_contig_49000_length	11204	12053	335.8	174
EOG092C4HDL	Complete	910_contig_9972_length	4330	5167	162.1	154
EOG092C4IM8	Missing
EOG092C4IR2	Complete	730_contig_12126_length	7391	8193	133.9	107
EOG092C4IT1	Complete	1370_contig_5952_length	92	1388	246.3	252
EOG092C4IV8	Complete	82_contig_53642_length	44602	45664	335.8	216
EOG092C4IXB	Missing
EOG092C4IYM	Complete	1094_contig_8113_length	1853	4128	212.8	396
EOG092C4JA1	Complete	99_contig_44181_length	13800	15290	180.0	123
EOG092C4JEJ	Duplicated	152_contig_33104_length	15400	16014	290.7	177
EOG092C4JEJ	Duplicated	93_contig_45168_length	16505	17173	290.1	177
EOG092C4JF2	Complete	1308_contig_6421_length	4676	5585	272.7	204
EOG092C4JNL	Complete	237_contig_25692_length	806	1915	100.1	153
EOG092C4JOE	Complete	244_contig_25474_length	19173	20036	134.4	153
EOG092C4JSY	Complete	297_contig_22746_length	17825	18811	99.7	63
EOG092C4JUE	Complete	419_contig_17924_length	1953	2903	302.0	220
EOG092C4KTI	Missing
EOG092C4LP2	Complete	1483_contig_5171_length	1725	2919	342.8	172
EOG092C4LUM	Complete	151_contig_33257_length	28122	29063	172.5	137
EOG092C4LX2	Missing
EOG092C4N4W	Fragmented	174_contig_30897_length	22723	30876	77.6	144
EOG092C4N9L	Missing
EOG092C4P58	Complete	1389_contig_5833_length	610	2983	225.6	155
EOG092C4PD0	Complete	515_contig_15595_length	6183	8251	230.0	174
EOG092C4PIQ	Complete	411_contig_18191_length	1966	7371	124.3	122
EOG092C4PJG	Complete	381_contig_19405_length	410	2241	227.0	212
EOG092C4PYA	Duplicated	115_contig_39156_length	3720	4344	214.5	128
EOG092C4PYA	Duplicated	82_contig_53642_length	24109	24751	214.5	128
EOG092C4Q5B	Fragmented	1255_contig_6767_length	1	451	86.9	59
EOG092C4R9E	Complete	1002_contig_8950_length	7076	8719	363.0	354
EOG092C4RWB	Complete	973_contig_9282_length	10	1289	112.0	197
EOG092C4S0G	Fragmented	324_contig_21605_length	1	5498	120.8	121
EOG092C4SHL	Complete	284_contig_23382_length	14118	17809	85.8	67
EOG092C4SQZ	Complete	1021_contig_8851_length	2967	4909	139.2	173
EOG092C4SZT	Complete	218_contig_26955_length	59	1597	98.4	118
EOG092C4UA5	Complete	93_contig_45168_length	9281	10831	302.3	272
EOG092C4UH1	Complete	138_contig_35513_length	18638	19676	306.6	194
EOG092C4UKX	Complete	1275_contig_6615_length	425	3214	162.1	123
EOG092C4V3H	Complete	201_contig_28191_length	21929	24488	120.2	122
EOG092C4VOX	Missing
EOG092C4VXI	Missing
EOG092C4WQO	Complete	1125_contig_7848_length	20	2355	138.1	119
EOG092C4X4T	Complete	329_contig_21352_length	17061	17721	226.2	156
EOG092C4X4U	Missing
EOG092C4Y4I	Complete	727_contig_12162_length	10246	11075	242.7	163
EOG092C4ZUJ	Fragmented	1260_contig_6703_length	1	2467	134.7	100
EOG092C4ZVL	Complete	1086_contig_8178_length	6897	7828	365.8	225
EOG092C50DB	Missing
EOG092C50PJ	Missing
EOG092C51AW	Complete	489_contig_16267_length	6106	6946	190.8	193
EOG092C51LH	Complete	731_contig_12096_length	43	737	234.2	168
