# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Borealophlyctis_nickersoniae_WJD170.sorted_shovill.fasta -o Borealophlyctis_nickersoniae_WJD170.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_45/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_26	15226	23354	594.6	807
EOG092C00WD	Complete	scaffold_199	5017	20818	1684.2	1312
EOG092C02J3	Complete	scaffold_700	526	7383	1400.5	1144
EOG092C038B	Complete	scaffold_1219	7289	9955	504.2	450
EOG092C03KT	Complete	scaffold_123	8646	14642	348.2	490
EOG092C07CA	Complete	scaffold_29	49089	58143	787.3	766
EOG092C08KH	Complete	scaffold_209	4745	9948	703.3	661
EOG092C097K	Complete	scaffold_1286	682	4947	744.1	602
EOG092C0B3U	Complete	scaffold_73	19163	23202	529.3	594
EOG092C0BAH	Complete	scaffold_45	11440	16214	868.8	742
EOG092C0BPW	Fragmented	scaffold_520	1	7189	297.7	356
EOG092C0C5J	Complete	scaffold_35	23885	32856	1252.8	904
EOG092C0C7Z	Complete	scaffold_38	44418	52503	194.0	401
EOG092C0CHR	Fragmented	scaffold_2017	1	5488	786.8	596
EOG092C0CZK	Fragmented	scaffold_3486	1	2394	262.9	243
EOG092C0F0X	Complete	scaffold_1650	2655	6420	883.1	672
EOG092C0I1P	Complete	scaffold_273	7441	11396	855.2	543
EOG092C0JYF	Complete	scaffold_492	9190	18141	377.9	623
EOG092C0K4D	Complete	scaffold_71	11408	20288	789.5	614
EOG092C0KG1	Complete	scaffold_705	10591	12979	444.2	576
EOG092C0KYA	Complete	scaffold_2193	2017	4764	241.9	279
EOG092C0N3X	Complete	scaffold_3048	1	2784	523.7	485
EOG092C0OA7	Complete	scaffold_994	1	2881	357.5	522
EOG092C0P21	Complete	scaffold_919	3197	6973	1119.4	743
EOG092C0QZM	Complete	scaffold_21	28016	32031	1046.0	799
EOG092C0RGR	Complete	scaffold_1784	2315	6087	768.6	658
EOG092C0ROF	Complete	scaffold_4012	1	1727	317.3	344
EOG092C0ST1	Duplicated	scaffold_25	15208	17788	817.4	469
EOG092C0ST1	Duplicated	scaffold_736	8914	11402	766.0	532
EOG092C0TYK	Complete	scaffold_65	26536	28683	271.8	247
EOG092C0U5S	Missing
EOG092C0UR7	Complete	scaffold_662	6147	9085	523.5	403
EOG092C0VEN	Complete	scaffold_99	7720	11963	577.4	533
EOG092C0WBD	Complete	scaffold_161	23241	25761	617.7	486
EOG092C0WZC	Complete	scaffold_3	22051	24729	461.4	386
EOG092C0XD0	Complete	scaffold_1676	3573	6357	275.8	269
EOG092C0Y9M	Complete	scaffold_266	15857	18663	129.8	278
EOG092C0YZZ	Complete	scaffold_895	7624	11862	757.8	473
EOG092C0ZT0	Complete	scaffold_1562	1577	5018	488.5	445
EOG092C11L7	Complete	scaffold_1995	396	4706	609.5	440
EOG092C11NN	Complete	scaffold_127	11136	13772	943.3	529
EOG092C121R	Complete	scaffold_1	10067	13809	590.4	526
EOG092C12O0	Complete	scaffold_162	28061	30839	766.3	439
EOG092C12WO	Complete	scaffold_83	18582	22353	349.2	444
EOG092C19ZG	Complete	scaffold_305	14703	23113	1219.1	915
EOG092C1AHP	Complete	scaffold_4	46987	49710	227.2	431
EOG092C1F4W	Complete	scaffold_281	14418	16668	927.4	458
EOG092C1FRM	Complete	scaffold_230	22761	28403	380.6	373
EOG092C1ILX	Missing
EOG092C1JHE	Complete	scaffold_2680	2474	3843	172.6	192
EOG092C1KCQ	Complete	scaffold_2345	62	3545	609.6	431
EOG092C1KNC	Complete	scaffold_222	377	5045	255.8	274
EOG092C1M1S	Complete	scaffold_280	551	3666	468.7	446
EOG092C1O5L	Complete	scaffold_2599	1	2712	550.9	408
EOG092C1OUP	Complete	scaffold_74	11581	23809	372.6	401
EOG092C1PRY	Complete	scaffold_1264	3133	5249	546.7	410
EOG092C1RXZ	Complete	scaffold_3178	1	2545	467.6	383
EOG092C1TLO	Duplicated	scaffold_37	38190	42516	132.7	477
EOG092C1TLO	Duplicated	scaffold_51	34450	38824	123.4	265
EOG092C1U6R	Complete	scaffold_750	9320	11709	573.4	397
EOG092C1UDO	Complete	scaffold_1340	492	5303	492.4	391
EOG092C1URX	Complete	scaffold_2680	69	2055	617.8	366
EOG092C1VMQ	Complete	scaffold_541	14645	17518	477.5	367
EOG092C1VT8	Complete	scaffold_2548	489	3023	628.7	393
EOG092C1W1B	Complete	scaffold_1032	27	2552	679.4	461
EOG092C1WBG	Complete	scaffold_961	10888	12472	265.9	343
EOG092C1YG7	Complete	scaffold_193	16959	18803	381.9	282
EOG092C1ZRG	Complete	scaffold_811	4339	6734	380.9	272
EOG092C20OL	Complete	scaffold_214	13170	15481	358.4	290
EOG092C21L2	Complete	scaffold_56	7810	9641	649.3	410
EOG092C221B	Complete	scaffold_112	34157	35927	93.8	154
EOG092C22C1	Complete	scaffold_839	2165	4030	554.1	376
EOG092C236M	Complete	scaffold_13	32911	35404	534.3	436
EOG092C23X9	Complete	scaffold_398	13855	16236	589.9	401
EOG092C24CZ	Complete	scaffold_743	8782	11170	882.5	430
EOG092C24GU	Complete	scaffold_7	46627	54191	349.6	401
EOG092C27SX	Complete	scaffold_319	3829	5352	231.7	254
EOG092C28F5	Complete	scaffold_1042	5990	7951	539.5	301
EOG092C28I3	Complete	scaffold_21	47427	51311	1047.5	638
EOG092C2D1V	Complete	scaffold_38	30482	32454	664.7	434
EOG092C2DPS	Complete	scaffold_2313	1	2317	460.2	340
EOG092C2GKC	Complete	scaffold_469	10821	12771	487.1	364
EOG092C2GWG	Complete	scaffold_77	28739	30955	97.5	84
EOG092C2HER	Complete	scaffold_629	14191	15564	288.1	228
EOG092C2IFF	Complete	scaffold_1778	87	2379	458.5	347
EOG092C2IG9	Complete	scaffold_97	22380	25460	264.5	208
EOG092C2JLG	Complete	scaffold_718	12011	14251	266.2	232
EOG092C2LSI	Complete	scaffold_303	7376	9181	301.4	204
EOG092C2M8E	Complete	scaffold_651	7687	13280	118.3	151
EOG092C2MTS	Complete	scaffold_243	16494	23009	202.8	226
EOG092C2OKO	Complete	scaffold_398	16737	18837	620.5	333
EOG092C2Q7B	Missing
EOG092C2Q7F	Duplicated	scaffold_601	10846	12993	617.2	441
EOG092C2Q7F	Duplicated	scaffold_8	18451	20570	621.4	441
EOG092C2RKX	Complete	scaffold_1095	7001	8291	237.3	300
EOG092C2S2R	Missing
EOG092C2S9V	Complete	scaffold_192	5289	6578	621.0	350
EOG092C2SCC	Complete	scaffold_542	2401	3960	608.7	341
EOG092C2SEF	Complete	scaffold_417	1652	3133	630.3	356
EOG092C2SKV	Complete	scaffold_85	17298	22691	373.1	323
EOG092C2SMS	Complete	scaffold_155	14368	17081	203.4	204
EOG092C2TXG	Complete	scaffold_189	8547	11290	422.8	371
EOG092C2UIQ	Missing
EOG092C2V3O	Complete	scaffold_296	1005	3117	588.3	348
EOG092C2VGW	Fragmented	scaffold_254	23617	25462	136.6	187
EOG092C2VJL	Complete	scaffold_291	7328	9576	478.7	319
EOG092C2X60	Fragmented	scaffold_91	17105	18594	60.9	95
EOG092C2X6U	Complete	scaffold_699	5650	9003	602.8	384
EOG092C2YBO	Complete	scaffold_1459	888	2397	469.1	305
EOG092C2Z4E	Missing
EOG092C2ZCA	Complete	scaffold_980	6681	8439	432.5	313
EOG092C317A	Complete	scaffold_16	8408	10050	414.8	295
EOG092C31ZS	Complete	scaffold_2440	2884	4350	492.4	381
EOG092C330M	Complete	scaffold_216	13969	15882	387.6	303
EOG092C33JO	Complete	scaffold_278	12725	14358	368.6	303
EOG092C34FN	Complete	scaffold_13	55756	57997	314.1	255
EOG092C34KH	Complete	scaffold_2292	1334	3090	358.6	314
EOG092C355W	Complete	scaffold_2112	209	4695	348.5	401
EOG092C35RK	Complete	scaffold_240	2122	4691	314.8	233
EOG092C35SR	Complete	scaffold_357	19930	22794	580.8	379
EOG092C36CW	Complete	scaffold_66	22975	24920	451.3	276
EOG092C36IX	Complete	scaffold_36	48732	50568	280.2	296
EOG092C36RH	Complete	scaffold_34	17542	19971	251.0	284
EOG092C3703	Fragmented	scaffold_2083	489	3460	279.2	212
EOG092C37AK	Complete	scaffold_2275	1863	3225	421.0	256
EOG092C38HU	Missing
EOG092C3D5H	Complete	scaffold_1685	2788	6337	314.6	430
EOG092C3DT5	Complete	scaffold_166	1655	8929	303.8	321
EOG092C3DV0	Complete	scaffold_785	8321	10731	297.5	255
EOG092C3ENF	Complete	scaffold_386	1427	2872	301.6	221
EOG092C3F88	Complete	scaffold_85	12151	14090	253.9	248
EOG092C3GCF	Missing
EOG092C3HLI	Complete	scaffold_1027	2467	7382	345.2	370
EOG092C3IJW	Complete	scaffold_64	38879	40276	434.6	292
EOG092C3JEN	Complete	scaffold_230	21075	22445	444.3	274
EOG092C3JIJ	Complete	scaffold_284	8419	12222	283.2	315
EOG092C3L9G	Complete	scaffold_3	44599	46010	208.6	182
EOG092C3LZ4	Complete	scaffold_161	17228	20285	354.2	301
EOG092C3MKB	Complete	scaffold_195	20602	21862	287.6	244
EOG092C3MZF	Complete	scaffold_147	22779	23757	109.5	63
EOG092C3N1W	Complete	scaffold_1338	1599	3805	361.3	384
EOG092C3ND9	Complete	scaffold_684	10428	11630	265.3	210
EOG092C3NTC	Complete	scaffold_451	6674	8790	182.9	202
EOG092C3NVX	Complete	scaffold_3017	1252	3134	456.4	346
EOG092C3P8T	Complete	scaffold_79	26419	27834	385.1	293
EOG092C3QQ6	Duplicated	scaffold_198	23960	25202	410.8	265
EOG092C3QQ6	Duplicated	scaffold_98	7466	8572	392.8	266
EOG092C3RZP	Complete	scaffold_1558	5595	7205	243.8	214
EOG092C3SC6	Complete	scaffold_605	11223	13022	287.9	205
EOG092C3TX5	Complete	scaffold_1225	2388	3736	135.2	159
EOG092C3VJP	Fragmented	scaffold_4926	1	1027	86.0	77
EOG092C3WW5	Complete	scaffold_2326	2159	3620	113.2	155
EOG092C3Z6E	Complete	scaffold_53	28851	30335	222.1	264
