# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Gaertneriomyces_sp._JEL0708.sorted_shovill.fasta -o Gaertneriomyces_sp._JEL0708.sorted_shovill -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/978240_19/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_66	27848	33730	428.7	615
EOG092C00WD	Complete	scaffold_8	215429	224599	1687.4	1334
EOG092C02J3	Complete	scaffold_29	162316	171030	1409.6	1182
EOG092C038B	Complete	scaffold_46	118833	125177	542.2	547
EOG092C03KT	Complete	scaffold_2	261326	268320	452.1	753
EOG092C07CA	Complete	scaffold_2	137708	142127	800.7	810
EOG092C08KH	Duplicated	scaffold_2	861333	866509	1256.4	881
EOG092C08KH	Duplicated	scaffold_35	86404	95077	1221.5	873
EOG092C097K	Complete	scaffold_11	434453	438694	737.7	582
EOG092C0B3U	Complete	scaffold_2	559021	565312	542.9	577
EOG092C0BAH	Complete	scaffold_3	267554	272261	970.8	784
EOG092C0BPW	Complete	scaffold_22	81650	87128	409.5	406
EOG092C0C5J	Complete	scaffold_23	94201	97400	947.2	733
EOG092C0C7Z	Complete	scaffold_56	92225	103580	121.3	473
EOG092C0CHR	Complete	scaffold_12	194978	198469	1211.1	826
EOG092C0CZK	Complete	scaffold_62	66651	71114	400.2	583
EOG092C0F0X	Complete	scaffold_11	150677	154090	908.6	732
EOG092C0I1P	Duplicated	scaffold_16	311299	314226	916.2	539
EOG092C0I1P	Duplicated	scaffold_2	307428	310073	849.7	553
EOG092C0JYF	Complete	scaffold_1	3561	7561	597.4	742
EOG092C0K4D	Complete	scaffold_6	638035	646038	690.5	602
EOG092C0KG1	Complete	scaffold_8	30092	32371	448.3	604
EOG092C0KYA	Complete	scaffold_15	193628	195038	239.6	299
EOG092C0N3X	Complete	scaffold_17	265770	278226	418.0	528
EOG092C0OA7	Complete	scaffold_15	67746	70875	360.4	543
EOG092C0P21	Complete	scaffold_17	264097	269652	1116.5	765
EOG092C0QZM	Complete	scaffold_75	8422	11873	863.3	791
EOG092C0RGR	Complete	scaffold_11	280779	283911	682.8	642
EOG092C0ROF	Complete	scaffold_21	176116	182188	350.0	372
EOG092C0ST1	Complete	scaffold_11	72120	74473	1014.9	594
EOG092C0TYK	Missing
EOG092C0U5S	Complete	scaffold_14	252894	256402	366.4	525
EOG092C0UR7	Fragmented	scaffold_12	357417	366696	522.6	378
EOG092C0VEN	Complete	scaffold_12	173831	180292	594.3	508
EOG092C0WBD	Complete	scaffold_10	400790	403539	614.2	481
EOG092C0WZC	Complete	scaffold_32	59843	61847	450.5	381
EOG092C0XD0	Complete	scaffold_3	681017	683899	258.8	277
EOG092C0Y9M	Complete	scaffold_22	53021	54928	120.7	253
EOG092C0YZZ	Complete	scaffold_22	100522	103951	745.7	480
EOG092C0ZT0	Complete	scaffold_8	66452	69439	484.3	446
EOG092C11L7	Complete	scaffold_46	83856	87400	613.6	440
EOG092C11NN	Complete	scaffold_3	711439	713488	938.1	529
EOG092C121R	Complete	scaffold_22	8198	10847	583.5	530
EOG092C12O0	Complete	scaffold_3	83333	85873	765.9	434
EOG092C12WO	Fragmented	scaffold_2	694394	703481	232.5	380
EOG092C19ZG	Complete	scaffold_3	178193	183569	1240.8	904
EOG092C1AHP	Complete	scaffold_25	62684	66342	215.2	403
EOG092C1F4W	Complete	scaffold_26	129487	131436	929.9	458
EOG092C1FRM	Complete	scaffold_16	346920	350701	315.3	408
EOG092C1ILX	Complete	scaffold_3	798135	800090	122.5	203
EOG092C1JHE	Complete	scaffold_11	49740	54077	181.3	209
EOG092C1KCQ	Complete	scaffold_63	31759	37300	602.3	428
EOG092C1KNC	Missing
EOG092C1M1S	Complete	scaffold_22	25979	28015	493.9	434
EOG092C1O5L	Complete	scaffold_25	37148	39636	623.7	495
EOG092C1OUP	Complete	scaffold_11	223103	226065	484.0	444
EOG092C1PRY	Complete	scaffold_26	178320	180159	543.0	399
EOG092C1RXZ	Duplicated	scaffold_15	336156	337889	408.9	421
EOG092C1RXZ	Duplicated	scaffold_6	103894	105673	456.1	368
EOG092C1TLO	Complete	scaffold_62	71441	74777	287.3	565
EOG092C1U6R	Complete	scaffold_11	269217	270931	590.2	412
EOG092C1UDO	Complete	scaffold_1	255813	259861	485.6	336
EOG092C1URX	Complete	scaffold_15	217632	219251	611.0	366
EOG092C1VMQ	Complete	scaffold_3	545759	547862	497.0	367
EOG092C1VT8	Complete	scaffold_37	74683	76851	636.2	398
EOG092C1W1B	Complete	scaffold_11	74626	79513	664.8	450
EOG092C1WBG	Complete	scaffold_27	21688	23829	284.5	398
EOG092C1YG7	Complete	scaffold_9	159027	160663	378.9	282
EOG092C1ZRG	Complete	scaffold_47	56200	58024	367.3	266
EOG092C20OL	Complete	scaffold_3	435224	436986	274.0	246
EOG092C21L2	Complete	scaffold_70	27870	29542	647.9	410
EOG092C221B	Complete	scaffold_5	450847	452761	93.0	148
EOG092C22C1	Complete	scaffold_34	22787	24591	552.8	376
EOG092C236M	Complete	scaffold_46	39756	41989	545.3	436
EOG092C23X9	Complete	scaffold_50	116391	118526	590.7	402
EOG092C24CZ	Complete	scaffold_13	8955	10962	884.6	430
EOG092C24GU	Complete	scaffold_11	208296	210937	506.2	411
EOG092C27SX	Complete	scaffold_19	179372	181012	189.8	260
EOG092C28F5	Complete	scaffold_6	263550	265038	541.5	301
EOG092C28I3	Complete	scaffold_8	290887	293363	914.6	627
EOG092C2D1V	Complete	scaffold_1	933521	935348	654.7	453
EOG092C2DPS	Complete	scaffold_12	208784	210485	476.2	367
EOG092C2GKC	Complete	scaffold_1	664312	665841	490.6	364
EOG092C2GWG	Complete	scaffold_26	153607	155417	92.6	104
EOG092C2HER	Complete	scaffold_46	38436	39668	289.5	248
EOG092C2IFF	Complete	scaffold_48	128135	131029	446.1	342
EOG092C2IG9	Complete	scaffold_3	759589	766014	257.0	219
EOG092C2JLG	Complete	scaffold_4	272281	274437	256.8	231
EOG092C2LSI	Complete	scaffold_6	284914	286016	302.8	203
EOG092C2M8E	Complete	scaffold_65	25472	26757	115.2	150
EOG092C2MTS	Complete	scaffold_31	184189	185814	258.0	261
EOG092C2OKO	Complete	scaffold_7	675442	677248	605.4	351
EOG092C2Q7B	Complete	scaffold_20	291989	298083	147.5	163
EOG092C2Q7F	Complete	scaffold_37	110864	113196	618.5	445
EOG092C2RKX	Complete	scaffold_36	50309	52220	233.5	290
EOG092C2S2R	Complete	scaffold_22	130187	140559	164.6	255
EOG092C2S9V	Complete	scaffold_2	735415	736707	688.8	368
EOG092C2SCC	Complete	scaffold_4	90833	92085	605.8	341
EOG092C2SEF	Duplicated	scaffold_34	32632	33866	635.1	356
EOG092C2SEF	Duplicated	scaffold_8	8966	10205	634.2	356
EOG092C2SKV	Complete	scaffold_46	117247	119957	411.2	322
EOG092C2SMS	Complete	scaffold_3	884091	885944	212.0	190
EOG092C2TXG	Complete	scaffold_5	70680	73055	407.7	365
EOG092C2UIQ	Complete	scaffold_19	50847	53263	453.9	382
EOG092C2V3O	Complete	scaffold_36	122938	124693	598.1	348
EOG092C2VGW	Missing
EOG092C2VJL	Missing
EOG092C2X60	Missing
EOG092C2X6U	Complete	scaffold_8	34559	36861	591.0	391
EOG092C2YBO	Complete	scaffold_15	166852	168478	482.8	305
EOG092C2Z4E	Fragmented	scaffold_6	643100	651586	91.5	129
EOG092C2ZCA	Complete	scaffold_11	215823	217269	429.7	301
EOG092C317A	Complete	scaffold_1	345330	346929	387.2	295
EOG092C31ZS	Complete	scaffold_12	169451	171169	479.7	385
EOG092C330M	Complete	scaffold_15	154398	156026	382.2	296
EOG092C33JO	Complete	scaffold_6	243325	244806	355.0	302
EOG092C34FN	Complete	scaffold_28	22149	23857	305.7	238
EOG092C34KH	Complete	scaffold_8	116236	119032	318.5	288
EOG092C355W	Complete	scaffold_38	57120	62218	384.9	402
EOG092C35RK	Complete	scaffold_22	42387	44330	319.7	242
