# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Allomyces_javanicus_California_12.spades_sorted.fasta -o Allomyces_javanicus_California_12.spades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/1004941_47/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_818	333	12571	454.6	703
EOG092C00WD	Fragmented	scaffold_2560	1	4136	1007.7	847
EOG092C02J3	Complete	scaffold_5	102136	105972	1115.4	987
EOG092C038B	Complete	scaffold_1303	843	8880	507.1	516
EOG092C03KT	Complete	scaffold_232	6663	10339	97.8	368
EOG092C07CA	Complete	scaffold_1671	1085	5293	433.7	593
EOG092C08KH	Complete	scaffold_2937	1	3244	996.0	763
EOG092C097K	Complete	scaffold_25	26700	37715	755.1	597
EOG092C0B3U	Complete	scaffold_1476	1	3865	456.8	573
EOG092C0BAH	Missing
EOG092C0BPW	Complete	scaffold_28	58020	62632	342.7	416
EOG092C0C5J	Complete	scaffold_37	12243	17222	831.6	690
EOG092C0C7Z	Complete	scaffold_823	4833	11953	85.4	348
EOG092C0CHR	Complete	scaffold_3	69401	73595	1186.5	822
EOG092C0CZK	Fragmented	scaffold_2040	1194	5605	211.3	407
EOG092C0F0X	Complete	scaffold_54	5941	9369	897.8	708
EOG092C0I1P	Complete	scaffold_17	79624	83018	937.6	555
EOG092C0JYF	Fragmented	scaffold_732	6690	13516	280.5	490
EOG092C0K4D	Complete	scaffold_936	2744	10731	637.5	623
EOG092C0KG1	Complete	scaffold_3154	389	2954	401.3	591
EOG092C0KYA	Fragmented	scaffold_189	25180	26025	180.3	190
EOG092C0N3X	Fragmented	scaffold_3353	1	2633	360.0	341
