# BUSCO version is: 3.0.2 
# The lineage dataset is: fungi_odb9 (Creation date: 2016-02-13, number of species: 85, number of BUSCOs: 290)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /bigdata/stajichlab/shared/projects/Chytrid/Chytrid_Phylogenomics/LCG/Assembly/genomes/Blyttiomyces_sp._JEL0837.dipspades_sorted.fasta -o Blyttiomyces_sp._JEL0837.dipspades_sorted -l /bigdata/operations/pkgadmin/srv/projects/db/BUSCO/v9/fungi_odb9/ -m genome -c 4 -t /scratch/979225_27/ -sp batrachochytrium_dendrobatidis_G2
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092C00SU	Complete	scaffold_623	4616	11344	509.8	664
EOG092C00WD	Missing
EOG092C02J3	Complete	scaffold_1306	1	6109	1386.5	1196
EOG092C038B	Fragmented	scaffold_5171	1	1889	249.2	207
EOG092C03KT	Complete	scaffold_649	133	9619	385.9	440
EOG092C07CA	Complete	scaffold_3296	1	3268	583.6	656
EOG092C08KH	Complete	scaffold_3326	1	3795	1018.2	732
EOG092C097K	Complete	scaffold_573	8749	11929	691.3	538
EOG092C0B3U	Complete	scaffold_2366	1	5085	564.4	634
EOG092C0BAH	Fragmented	scaffold_3071	1	4079	810.5	630
EOG092C0BPW	Complete	scaffold_453	6910	10801	353.6	406
EOG092C0C5J	Complete	scaffold_2336	1010	4923	1194.5	855
EOG092C0C7Z	Missing
EOG092C0CHR	Complete	scaffold_1045	3669	7888	1193.4	827
EOG092C0CZK	Complete	scaffold_236	5405	11671	475.2	745
EOG092C0F0X	Complete	scaffold_1092	1	4121	882.6	706
EOG092C0I1P	Duplicated	scaffold_1673	14	6554	861.3	545
EOG092C0I1P	Duplicated	scaffold_33	13834	16834	848.3	549
EOG092C0I1P	Duplicated	scaffold_33	47132	50132	848.3	549
EOG092C0JYF	Missing
EOG092C0K4D	Complete	scaffold_482	345	3927	619.3	665
EOG092C0KG1	Complete	scaffold_599	952	5644	390.0	597
EOG092C0KYA	Complete	scaffold_886	413	1919	233.5	296
EOG092C0N3X	Complete	scaffold_3684	1	3399	477.8	411
EOG092C0OA7	Complete	scaffold_844	1	3169	311.9	437
EOG092C0P21	Missing
EOG092C0QZM	Complete	scaffold_361	5614	9603	1018.8	793
EOG092C0RGR	Complete	scaffold_13	9918	13684	757.3	658
EOG092C0ROF	Missing
EOG092C0ST1	Complete	scaffold_139	9943	13174	1000.9	592
EOG092C0TYK	Complete	scaffold_2844	2006	4264	280.3	261
EOG092C0U5S	Complete	scaffold_409	1	11820	527.5	605
EOG092C0UR7	Fragmented	scaffold_3450	1	1342	311.4	243
EOG092C0VEN	Complete	scaffold_964	1	4722	618.8	521
EOG092C0WBD	Fragmented	scaffold_1587	1	2013	433.7	343
EOG092C0WZC	Complete	scaffold_4041	362	2558	485.4	389
EOG092C0XD0	Complete	scaffold_1128	1271	3660	214.2	256
EOG092C0Y9M	Complete	scaffold_2911	175	711	104.2	100
EOG092C0YZZ	Complete	scaffold_1238	3998	7029	737.3	492
EOG092C0ZT0	Fragmented	scaffold_345	6806	15486	194.4	218
EOG092C11L7	Complete	scaffold_115	11111	17747	575.8	432
EOG092C11NN	Complete	scaffold_4605	806	2652	677.2	398
EOG092C121R	Complete	scaffold_2752	975	4440	527.5	488
EOG092C12O0	Complete	scaffold_1406	612	3395	752.8	434
EOG092C12WO	Missing
EOG092C19ZG	Complete	scaffold_1470	150	6907	1228.8	897
EOG092C1AHP	Complete	scaffold_29	11145	13702	256.5	416
EOG092C1F4W	Complete	scaffold_1682	1	2105	817.6	436
EOG092C1FRM	Complete	scaffold_36	29547	32453	390.8	410
EOG092C1ILX	Fragmented	scaffold_4535	1	1331	86.2	138
EOG092C1JHE	Missing
EOG092C1KCQ	Complete	scaffold_253	2646	5119	557.5	439
EOG092C1KNC	Complete	scaffold_1988	1	3117	282.5	270
EOG092C1M1S	Complete	scaffold_2194	127	3172	468.0	422
EOG092C1O5L	Complete	scaffold_4317	1	2592	481.5	394
EOG092C1OUP	Complete	scaffold_528	1257	8199	472.8	443
EOG092C1PRY	Duplicated	scaffold_3100	1011	3464	531.1	378
EOG092C1PRY	Duplicated	scaffold_424	8564	10615	525.4	400
EOG092C1RXZ	Complete	scaffold_1059	304	3225	480.6	422
EOG092C1TLO	Complete	scaffold_2095	1653	4753	113.6	484
EOG092C1U6R	Missing
EOG092C1UDO	Complete	scaffold_5709	1	1913	388.5	252
EOG092C1URX	Complete	scaffold_3987	1121	3079	610.3	366
EOG092C1VMQ	Complete	scaffold_4470	1	2494	460.4	356
EOG092C1VT8	Missing
EOG092C1W1B	Complete	scaffold_886	2856	5450	655.7	445
EOG092C1WBG	Complete	scaffold_190	10273	13223	171.2	340
EOG092C1YG7	Fragmented	scaffold_6327	1	1588	245.0	231
EOG092C1ZRG	Complete	scaffold_259	15103	16863	369.1	270
EOG092C20OL	Fragmented	scaffold_2835	1	897	161.9	129
EOG092C21L2	Complete	scaffold_28	26553	28675	641.4	410
EOG092C221B	Complete	scaffold_7	54913	56570	101.7	157
EOG092C22C1	Duplicated	scaffold_397	48	2673	531.8	375
EOG092C22C1	Duplicated	scaffold_759	1341	3682	539.7	375
EOG092C236M	Complete	scaffold_1791	1	4127	482.5	420
EOG092C23X9	Complete	scaffold_605	142	2578	588.8	403
EOG092C24CZ	Complete	scaffold_3	13469	15873	881.9	430
